,origin_id,destination_id,origin_name,destination_name,min_duration_minutes,transfers,trains,check_date,hsr_share,uses_hsr
299,8000261,8000050,München Hbf,Bremen Hbf,323,2,,2026-01-06,0.4147447801572378,False
300,8000261,8010085,München Hbf,Dresden Hbf,256,2,,2026-01-06,0.0,False
301,8000261,8000152,München Hbf,Hannover Hbf,250,0,,2026-01-06,0.47832170208278607,False
302,8000261,8000284,München Hbf,Nürnberg Hbf,63,0,,2026-01-06,0.6249370575816641,True
303,8000261,8000086,München Hbf,Duisburg Hbf,290,0,,2026-01-06,0.5103555543682776,True
304,8000261,8601242,München Hbf,Koebenhavns Lufthavn st,696,6,,2026-01-06,0.2330362370159199,False
305,8000261,7100064,München Hbf,Barcelona Sants,864,6,,2026-01-06,0.25571167711539694,False
306,8000261,8700012,München Hbf,Paris Gare de Lyon,387,4,,2026-01-06,0.6276703032683368,True
307,8000261,8700047,München Hbf,Bordeaux-St-Jean,528,4,,2026-01-06,0.14093282116088118,False
308,8000261,8700074,München Hbf,Marseille-St-Charles,618,2,,2026-01-06,0.011641154760362638,False
309,8000261,8700152,München Hbf,Lyon Part Dieu,481,4,,2026-01-06,0.10107374219102877,False
310,8000261,8700065,München Hbf,Toulouse-Matabiau,710,8,,2026-01-06,0.12534026606138107,False
311,8000261,7800020,München Hbf,Zagreb Glavni kolodvor,544,0,,2026-01-06,0.0,False
312,8000261,5500728,München Hbf,Budapest-Nyugati,453,5,,2026-01-06,0.19900906185395656,False
313,8000261,8300262,München Hbf,Roma Tiburtina,547,2,,2026-01-06,0.3645313376832265,False
314,8000261,8300047,München Hbf,Milano Porta Garibaldi,456,6,,2026-01-06,0.022211472623084833,False
315,8000261,8300522,München Hbf,Torino Porta Susa,526,8,,2026-01-06,0.17865946939786365,False
316,8000261,8300153,München Hbf,Genova Piazza Principe,548,4,,2026-01-06,0.01820378440171023,False
317,8000261,8200100,München Hbf,Luxembourg,350,4,,2026-01-06,0.21756159241689377,False
318,8000261,8400597,München Hbf,Tilburg,433,6,,2026-01-06,0.4124426708913224,False
319,8000261,8400058,München Hbf,Amsterdam Centraal,430,2,,2026-01-06,0.3898483744485755,False
320,8000261,8400530,München Hbf,Rotterdam Centraal,441,4,,2026-01-06,0.4038040004814492,False
321,8000261,5100065,München Hbf,Warszawa Centralna,568,4,,2026-01-06,0.0,False
322,8000261,5100028,München Hbf,Krakow Glowny,594,4,,2026-01-06,0.15947311714317525,False
323,8000261,5100069,München Hbf,Wroclaw Glowny,423,4,,2026-01-06,0.0,False
324,8000261,5100081,München Hbf,Poznan Glowny,423,2,,2026-01-06,0.0,False
325,8000261,7400002,München Hbf,Stockholm Central,1116,2,,2026-01-06,0.333710909272835,False
326,8000261,7900003,München Hbf,Ljubljana,353,2,,2026-01-06,0.0,False
327,8000261,5600207,München Hbf,Bratislava hl.st.,323,4,,2026-01-06,0.27468007731330074,False
328,8002549,8103000,Hamburg Hbf,Wien Hbf,526,2,,2026-01-06,0.049929975420542456,False
329,8002549,8800004,Hamburg Hbf,Bruxelles Midi,383,2,,2026-01-06,0.2669459631641685,False
330,8002549,8800007,Hamburg Hbf,Antwerpen Centraal,401,8,,2026-01-06,0.3194144891288001,False
331,8002549,5400014,Hamburg Hbf,Praha hl.n.,444,4,,2026-01-06,0.07353703378042173,False
332,8002549,8011160,Hamburg Hbf,Berlin Hbf,151,0,,2026-01-06,0.8536000895247204,True
333,8002549,8000096,Hamburg Hbf,Stuttgart Hbf,309,0,,2026-01-06,0.30177194497130866,False
334,8002549,8000261,Hamburg Hbf,München Hbf,339,0,,2026-01-06,0.3248401550369262,False
335,8002549,8003368,Hamburg Hbf,Köln Messe/Deutz,254,4,,2026-01-06,0.21712073223030087,False
336,8002549,8000105,Hamburg Hbf,Frankfurt(Main)Hbf,215,0,,2026-01-06,0.40189711575358983,False
337,8002549,8000085,Hamburg Hbf,Düsseldorf Hbf,220,2,,2026-01-06,0.4089228396615213,False
338,8002549,8010205,Hamburg Hbf,Leipzig Hbf,237,0,,2026-01-06,0.19637638489225076,False
339,8002549,8000080,Hamburg Hbf,Dortmund Hbf,167,0,,2026-01-06,0.48281040149903265,False
340,8002549,8000098,Hamburg Hbf,Essen Hbf,193,2,,2026-01-06,0.4456474959565749,False
341,8002549,8000050,Hamburg Hbf,Bremen Hbf,56,0,,2026-01-06,0.49159863115259,False
342,8002549,8010085,Hamburg Hbf,Dresden Hbf,306,4,,2026-01-06,0.10496278083279881,False
343,8002549,8000152,Hamburg Hbf,Hannover Hbf,75,0,,2026-01-06,0.0,False
344,8002549,8000284,Hamburg Hbf,Nürnberg Hbf,264,0,,2026-01-06,0.23621349173987963,False
345,8002549,8000086,Hamburg Hbf,Duisburg Hbf,206,2,,2026-01-06,0.4355365056634674,False
346,8002549,8601242,Hamburg Hbf,Koebenhavns Lufthavn st,321,2,,2026-01-06,0.09710752764593344,False
347,8002549,7100064,Hamburg Hbf,Barcelona Sants,1025,4,,2026-01-06,0.23792525935476194,False
348,8002549,8700012,Hamburg Hbf,Paris Gare de Lyon,503,4,,2026-01-06,0.27280731100641187,False
349,8002549,8700047,Hamburg Hbf,Bordeaux-St-Jean,645,4,,2026-01-06,0.5222087109273628,True
359,8002549,8200100,Hamburg Hbf,Luxembourg,434,2,,2026-01-06,0.1394907773300058,False
360,8002549,8400597,Hamburg Hbf,Tilburg,341,4,,2026-01-06,0.286780147976576,False
361,8002549,8400058,Hamburg Hbf,Amsterdam Centraal,315,2,,2026-01-06,0.29189567774638303,False
362,8002549,8400530,Hamburg Hbf,Rotterdam Centraal,331,4,,2026-01-06,0.2733985787159817,False
363,8002549,5100065,Hamburg Hbf,Warszawa Centralna,488,2,,2026-01-06,0.2888291557190138,False
364,8002549,5100028,Hamburg Hbf,Krakow Glowny,595,2,,2026-01-06,0.2794724189639461,False
365,8002549,5100069,Hamburg Hbf,Wroclaw Glowny,419,2,,2026-01-06,0.39495590315665924,False
366,8002549,5100081,Hamburg Hbf,Poznan Glowny,341,2,,2026-01-06,0.4431344126209497,False
367,8002549,7400002,Hamburg Hbf,Stockholm Central,643,4,,2026-01-06,0.3395410165087077,False
368,8002549,7900003,Hamburg Hbf,Ljubljana,737,6,,2026-01-06,0.12323366299666635,False
369,8002549,5600207,Hamburg Hbf,Bratislava hl.st.,609,4,,2026-01-06,0.24929322346673288,False
370,8003368,8103000,Köln Messe/Deutz,Wien Hbf,436,2,,2026-01-06,0.372715614738934,False
371,8003368,8800004,Köln Messe/Deutz,Bruxelles Midi,124,2,,2026-01-06,0.22591242810231368,False
372,8003368,8800007,Köln Messe/Deutz,Antwerpen Centraal,155,4,,2026-01-06,0.004998010079170951,False
373,8003368,5400014,Köln Messe/Deutz,Praha hl.n.,516,4,,2026-01-06,0.2693279384534005,False
374,8003368,8011160,Köln Messe/Deutz,Berlin Hbf,261,2,,2026-01-06,0.3392798945262674,False
375,8003368,8000096,Köln Messe/Deutz,Stuttgart Hbf,122,0,,2026-01-06,0.6654649655924554,True
376,8003368,8000261,Köln Messe/Deutz,München Hbf,249,0,,2026-01-06,0.5378489192507556,True
377,8003368,8002549,Köln Messe/Deutz,Hamburg Hbf,222,2,,2026-01-06,0.21712073223030137,False
378,8003368,8000105,Köln Messe/Deutz,Frankfurt(Main)Hbf,66,0,,2026-01-06,0.7898987420016924,True
379,8003368,8000085,Köln Messe/Deutz,Düsseldorf Hbf,19,0,,2026-01-06,0.35071540211482677,False
380,8003368,8010205,Köln Messe/Deutz,Leipzig Hbf,259,4,,2026-01-06,0.029951894713068857,False
381,8003368,8000080,Köln Messe/Deutz,Dortmund Hbf,80,2,,2026-01-06,0.0,False
382,8003368,8000098,Köln Messe/Deutz,Essen Hbf,45,0,,2026-01-06,0.0,False
383,8003368,8000050,Köln Messe/Deutz,Bremen Hbf,193,2,,2026-01-06,0.32459850843984933,False
384,8003368,8010085,Köln Messe/Deutz,Dresden Hbf,345,2,,2026-01-06,0.10333349523162798,False
385,8003368,8000152,Köln Messe/Deutz,Hannover Hbf,165,2,,2026-01-06,0.32583381441556347,False
386,8003368,8000284,Köln Messe/Deutz,Nürnberg Hbf,193,0,,2026-01-06,0.5007373286695176,True
387,8003368,8000086,Köln Messe/Deutz,Duisburg Hbf,32,0,,2026-01-06,0.22379333999314574,False
388,8003368,8601242,Köln Messe/Deutz,Koebenhavns Lufthavn st,596,6,,2026-01-06,0.1512385139934581,False
389,8003368,7100064,Köln Messe/Deutz,Barcelona Sants,712,6,,2026-01-06,0.24414623558434329,False
390,8003368,8700012,Köln Messe/Deutz,Paris Gare de Lyon,250,6,,2026-01-06,0.17312577819717767,False
391,8003368,8700047,Köln Messe/Deutz,Bordeaux-St-Jean,407,4,,2026-01-06,0.5713995127124977,True
392,8003368,8700074,Köln Messe/Deutz,Marseille-St-Charles,510,4,,2026-01-06,0.18301848454995304,False
393,8003368,8700152,Köln Messe/Deutz,Lyon Part Dieu,389,4,,2026-01-06,0.06880756554248882,False
394,8003368,8700065,Köln Messe/Deutz,Toulouse-Matabiau,561,4,,2026-01-06,0.14534364196494132,False
395,8003368,7800020,Köln Messe/Deutz,Zagreb Glavni kolodvor,849,4,,2026-01-06,0.18486011113764167,False
396,8003368,5500728,Köln Messe/Deutz,Budapest-Nyugati,678,5,,2026-01-06,0.29227411375087486,False
397,8003368,8300262,Köln Messe/Deutz,Roma Tiburtina,729,8,,2026-01-06,0.43585428093735773,False
398,8003368,8300047,Köln Messe/Deutz,Milano Porta Garibaldi,524,8,,2026-01-06,0.2739057457856782,False
399,8003368,8300522,Köln Messe/Deutz,Torino Porta Susa,604,8,,2026-01-06,0.0,False
400,8003368,8300153,Köln Messe/Deutz,Genova Piazza Principe,613,8,,2026-01-06,0.0,False
401,8003368,8200100,Köln Messe/Deutz,Luxembourg,222,4,,2026-01-06,0.0,False
402,8003368,8400597,Köln Messe/Deutz,Tilburg,166,6,,2026-01-06,0.0,False
403,8003368,8400058,Köln Messe/Deutz,Amsterdam Centraal,172,2,,2026-01-06,0.0536755388533251,False
404,8003368,8400530,Köln Messe/Deutz,Rotterdam Centraal,183,4,,2026-01-06,0.08568551289660009,False
405,8003368,5100065,Köln Messe/Deutz,Warszawa Centralna,623,8,,2026-01-06,0.16823808215333907,False
406,8003368,5100028,Köln Messe/Deutz,Krakow Glowny,697,4,,2026-01-06,0.013436433159037408,False
407,8003368,5100069,Köln Messe/Deutz,Wroclaw Glowny,512,4,,2026-01-06,0.01751805416134181,False
408,8003368,5100081,Köln Messe/Deutz,Poznan Glowny,478,6,,2026-01-06,0.22899534080732664,False
409,8003368,7400002,Köln Messe/Deutz,Stockholm Central,930,6,,2026-01-06,0.3067972193171797,False
410,8003368,7900003,Köln Messe/Deutz,Ljubljana,665,4,,2026-01-06,0.21178562677122417,False
411,8003368,5600207,Köln Messe/Deutz,Bratislava hl.st.,519,4,,2026-01-06,0.34781698812765094,False
412,8000105,8103000,Frankfurt(Main)Hbf,Wien Hbf,362,0,,2026-01-06,0.26912044969748916,False
413,8000105,8800004,Frankfurt(Main)Hbf,Bruxelles Midi,181,0,,2026-01-06,0.4773103026786732,False
414,8000105,8800007,Frankfurt(Main)Hbf,Antwerpen Centraal,212,2,,2026-01-06,0.3518803515964102,False
415,8000105,5400014,Frankfurt(Main)Hbf,Praha hl.n.,430,4,,2026-01-06,0.10389648273716928,False
416,8000105,8011160,Frankfurt(Main)Hbf,Berlin Hbf,232,0,,2026-01-06,0.4498311167541064,False
417,8000105,8000096,Frankfurt(Main)Hbf,Stuttgart Hbf,78,0,,2026-01-06,0.25381742855513645,False
418,8000105,8000261,Frankfurt(Main)Hbf,München Hbf,189,0,,2026-01-06,0.4182783965937256,False
419,8000105,8002549,Frankfurt(Main)Hbf,Hamburg Hbf,215,0,,2026-01-06,0.40189711575358855,False
420,8000105,8003368,Frankfurt(Main)Hbf,Köln Messe/Deutz,66,0,,2026-01-06,0.7898987420016917,True
421,8000105,8000085,Frankfurt(Main)Hbf,Düsseldorf Hbf,88,0,,2026-01-06,0.7232382379328183,True
422,8000105,8010205,Frankfurt(Main)Hbf,Leipzig Hbf,174,0,,2026-01-06,0.1192478500797943,False
423,8000105,8000080,Frankfurt(Main)Hbf,Dortmund Hbf,149,2,,2026-01-06,0.0,False
424,8000105,8000098,Frankfurt(Main)Hbf,Essen Hbf,118,0,,2026-01-06,0.5697868485820086,True
425,8000105,8000050,Frankfurt(Main)Hbf,Bremen Hbf,228,2,,2026-01-06,0.4678770267320608,False
426,8000105,8010085,Frankfurt(Main)Hbf,Dresden Hbf,264,0,,2026-01-06,0.18923285573664278,False
427,8000105,8000152,Frankfurt(Main)Hbf,Hannover Hbf,134,0,,2026-01-06,0.5989083755120196,True
428,8000105,8000284,Frankfurt(Main)Hbf,Nürnberg Hbf,121,0,,2026-01-06,0.26215518331385007,False
429,8000105,8000086,Frankfurt(Main)Hbf,Duisburg Hbf,105,0,,2026-01-06,0.6553847293102197,True
430,8000105,8601242,Frankfurt(Main)Hbf,Koebenhavns Lufthavn st,582,4,,2026-01-06,0.2488702820840053,False
431,8000105,7100064,Frankfurt(Main)Hbf,Barcelona Sants,750,4,,2026-01-06,0.3573111824624631,False
432,8000105,8700012,Frankfurt(Main)Hbf,Paris Gare de Lyon,264,4,,2026-01-06,0.49818228596959385,False
433,8000105,8700047,Frankfurt(Main)Hbf,Bordeaux-St-Jean,414,4,,2026-01-06,0.7111775735022036,True
434,8000105,8700074,Frankfurt(Main)Hbf,Marseille-St-Charles,464,0,,2026-01-06,0.32962608274080774,False
435,8000105,8700152,Frankfurt(Main)Hbf,Lyon Part Dieu,362,2,,2026-01-06,0.2748569041757697,False
436,8000105,8700065,Frankfurt(Main)Hbf,Toulouse-Matabiau,560,4,,2026-01-06,0.22339751963863508,False
437,8000105,7800020,Frankfurt(Main)Hbf,Zagreb Glavni kolodvor,803,4,,2026-01-06,0.06845090528677317,False
438,8000105,5500728,Frankfurt(Main)Hbf,Budapest-Nyugati,579,7,,2026-01-06,0.20075958718415085,False
439,8000105,8300262,Frankfurt(Main)Hbf,Roma Tiburtina,679,9,,2026-01-06,0.34501869092147497,False
440,8000105,8300047,Frankfurt(Main)Hbf,Milano Porta Garibaldi,459,8,,2026-01-06,0.12376913056443752,False
441,8000105,8300522,Frankfurt(Main)Hbf,Torino Porta Susa,549,8,,2026-01-06,0.1977173567167985,False
442,8000105,8300153,Frankfurt(Main)Hbf,Genova Piazza Principe,564,6,,2026-01-06,0.10875584406564802,False
443,8000105,8200100,Frankfurt(Main)Hbf,Luxembourg,235,4,,2026-01-06,0.0,False
444,8000105,8400597,Frankfurt(Main)Hbf,Tilburg,237,6,,2026-01-06,0.40082374009894306,False
445,8000105,8400058,Frankfurt(Main)Hbf,Amsterdam Centraal,235,0,,2026-01-06,0.3597771466336886,False
446,8000105,8400530,Frankfurt(Main)Hbf,Rotterdam Centraal,246,2,,2026-01-06,0.38596448983518356,False
447,8000105,5100065,Frankfurt(Main)Hbf,Warszawa Centralna,583,4,,2026-01-06,0.14678922911809925,False
448,8000105,5100028,Frankfurt(Main)Hbf,Krakow Glowny,662,2,,2026-01-06,0.09444795185029307,False
449,8000105,5100069,Frankfurt(Main)Hbf,Wroclaw Glowny,431,2,,2026-01-06,0.12772274903655736,False
450,8000105,5100081,Frankfurt(Main)Hbf,Poznan Glowny,438,2,,2026-01-06,0.20557859061117353,False
451,8000105,7400002,Frankfurt(Main)Hbf,Stockholm Central,889,6,,2026-01-06,0.35862660829943277,False
452,8000105,7900003,Frankfurt(Main)Hbf,Ljubljana,552,4,,2026-01-06,0.08060927491985512,False
453,8000105,5600207,Frankfurt(Main)Hbf,Bratislava hl.st.,445,2,,2026-01-06,0.24722478950806862,False
454,8000085,8103000,Düsseldorf Hbf,Wien Hbf,461,2,,2026-01-06,0.37325039044895636,False
455,8000085,8800004,Düsseldorf Hbf,Bruxelles Midi,156,2,,2026-01-06,0.0,False
456,8000085,8800007,Düsseldorf Hbf,Antwerpen Centraal,188,4,,2026-01-06,0.0,False
457,8000085,5400014,Düsseldorf Hbf,Praha hl.n.,539,4,,2026-01-06,0.2746772241867171,False
458,8000085,8011160,Düsseldorf Hbf,Berlin Hbf,254,2,,2026-01-06,0.3812589114117272,False
459,8000085,8000096,Düsseldorf Hbf,Stuttgart Hbf,147,0,,2026-01-06,0.6392974086211651,True
460,8000085,8000261,Düsseldorf Hbf,München Hbf,274,0,,2026-01-06,0.5290281597230622,True
461,8000085,8002549,Düsseldorf Hbf,Hamburg Hbf,193,0,,2026-01-06,0.4089228396615211,False
462,8000085,8003368,Düsseldorf Hbf,Köln Messe/Deutz,20,0,,2026-01-06,0.35071540211482705,False
463,8000085,8000105,Düsseldorf Hbf,Frankfurt(Main)Hbf,89,0,,2026-01-06,0.7232382379328185,True
464,8000085,8010205,Düsseldorf Hbf,Leipzig Hbf,282,4,,2026-01-06,0.03106740575666174,False
465,8000085,8000080,Düsseldorf Hbf,Dortmund Hbf,47,0,,2026-01-06,0.0,False
466,8000085,8000098,Düsseldorf Hbf,Essen Hbf,24,0,,2026-01-06,0.0,False
467,8000085,8000050,Düsseldorf Hbf,Bremen Hbf,160,0,,2026-01-06,0.36499636465269103,False
477,8000085,8700152,Düsseldorf Hbf,Lyon Part Dieu,457,6,,2026-01-06,0.08319967553298395,False
478,8000085,8700065,Düsseldorf Hbf,Toulouse-Matabiau,589,4,,2026-01-06,0.14225347739651792,False
479,8000085,7800020,Düsseldorf Hbf,Zagreb Glavni kolodvor,880,4,,2026-01-06,0.19111113697772755,False
480,8000085,5500728,Düsseldorf Hbf,Budapest-Nyugati,703,5,,2026-01-06,0.2950809827511633,False
481,8000085,8300262,Düsseldorf Hbf,Roma Tiburtina,754,8,,2026-01-06,0.43463620829382477,False
482,8000085,8300047,Düsseldorf Hbf,Milano Porta Garibaldi,542,6,,2026-01-06,0.27750879532497136,False
483,8000085,8300522,Düsseldorf Hbf,Torino Porta Susa,617,8,,2026-01-06,0.013232631068234364,False
484,8000085,8300153,Düsseldorf Hbf,Genova Piazza Principe,638,8,,2026-01-06,0.011500507544471185,False
485,8000085,8200100,Düsseldorf Hbf,Luxembourg,236,4,,2026-01-06,0.05077791281216341,False
486,8000085,8400597,Düsseldorf Hbf,Tilburg,137,4,,2026-01-06,0.0,False
487,8000085,8400058,Düsseldorf Hbf,Amsterdam Centraal,138,0,,2026-01-06,0.0,False
488,8000085,8400530,Düsseldorf Hbf,Rotterdam Centraal,149,2,,2026-01-06,0.09609526475410153,False
489,8000085,5100065,Düsseldorf Hbf,Warszawa Centralna,586,6,,2026-01-06,0.18572164866292876,False
490,8000085,5100028,Düsseldorf Hbf,Krakow Glowny,698,2,,2026-01-06,0.013656403907935733,False
491,8000085,5100069,Düsseldorf Hbf,Wroclaw Glowny,522,2,,2026-01-06,0.01789383433354488,False
492,8000085,5100081,Düsseldorf Hbf,Poznan Glowny,441,4,,2026-01-06,0.2543857339790714,False
493,8000085,7400002,Düsseldorf Hbf,Stockholm Central,901,6,,2026-01-06,0.3571388590523948,False
494,8000085,7900003,Düsseldorf Hbf,Ljubljana,690,4,,2026-01-06,0.217965277056652,False
495,8000085,5600207,Düsseldorf Hbf,Bratislava hl.st.,544,4,,2026-01-06,0.34919054336113986,False
496,8010205,8103000,Leipzig Hbf,Wien Hbf,380,4,,2026-01-06,0.07714520310916571,False
497,8010205,8800004,Leipzig Hbf,Bruxelles Midi,406,2,,2026-01-06,0.021276649440770592,False
498,8010205,8800007,Leipzig Hbf,Antwerpen Centraal,437,4,,2026-01-06,0.022189667876761687,False
499,8010205,5400014,Leipzig Hbf,Praha hl.n.,240,2,,2026-01-06,0.15348941740163852,False
500,8010205,8011160,Leipzig Hbf,Berlin Hbf,74,0,,2026-01-06,0.7760407747158288,True
501,8010205,8000096,Leipzig Hbf,Stuttgart Hbf,265,4,,2026-01-06,0.21882477564522892,False
502,8010205,8000261,Leipzig Hbf,München Hbf,187,0,,2026-01-06,0.0,False
503,8010205,8002549,Leipzig Hbf,Hamburg Hbf,236,2,,2026-01-06,0.19637638489225007,False
504,8010205,8003368,Leipzig Hbf,Köln Messe/Deutz,255,4,,2026-01-06,0.029951894713068746,False
505,8010205,8000105,Leipzig Hbf,Frankfurt(Main)Hbf,175,0,,2026-01-06,0.11924785007979426,False
506,8010205,8000085,Leipzig Hbf,Düsseldorf Hbf,277,4,,2026-01-06,0.031067405756661573,False
507,8010205,8000080,Leipzig Hbf,Dortmund Hbf,265,0,,2026-01-06,0.07399484112856596,False
508,8010205,8000098,Leipzig Hbf,Essen Hbf,294,2,,2026-01-06,0.03314435822265541,False
509,8010205,8000050,Leipzig Hbf,Bremen Hbf,244,2,,2026-01-06,0.034183418861829046,False
510,8010205,8010085,Leipzig Hbf,Dresden Hbf,65,0,,2026-01-06,0.41113295513033493,False
511,8010205,8000152,Leipzig Hbf,Hannover Hbf,161,0,,2026-01-06,0.0,False
512,8010205,8000284,Leipzig Hbf,Nürnberg Hbf,115,2,,2026-01-06,0.3513747234627041,False
513,8010205,8000086,Leipzig Hbf,Duisburg Hbf,290,4,,2026-01-06,0.03176921198241835,False
514,8010205,8601242,Leipzig Hbf,Koebenhavns Lufthavn st,616,4,,2026-01-06,0.1385256598017694,False
515,8010205,7100064,Leipzig Hbf,Barcelona Sants,1192,6,,2026-01-06,0.2839556678823592,False
516,8010205,8700012,Leipzig Hbf,Paris Gare de Lyon,481,4,,2026-01-06,0.35765926231621087,False
517,8010205,8700047,Leipzig Hbf,Bordeaux-St-Jean,625,6,,2026-01-06,0.5674915971031266,True
518,8010205,8700074,Leipzig Hbf,Marseille-St-Charles,657,2,,2026-01-06,0.24616175713071461,False
519,8010205,8700152,Leipzig Hbf,Lyon Part Dieu,549,2,,2026-01-06,0.18513549140456206,False
520,8010205,8700065,Leipzig Hbf,Toulouse-Matabiau,805,4,,2026-01-06,0.17658554805556653,False
521,8010205,7800020,Leipzig Hbf,Zagreb Glavni kolodvor,819,2,,2026-01-06,0.0,False
522,8010205,5500728,Leipzig Hbf,Budapest-Nyugati,631,3,,2026-01-06,0.05677823565000235,False
523,8010205,8300262,Leipzig Hbf,Roma Tiburtina,799,4,,2026-01-06,0.34653159099714664,False
524,8010205,8300047,Leipzig Hbf,Milano Porta Garibaldi,640,8,,2026-01-06,0.1507832114096098,False
525,8010205,8300522,Leipzig Hbf,Torino Porta Susa,714,6,,2026-01-06,0.23086395584287744,False
526,8010205,8300153,Leipzig Hbf,Genova Piazza Principe,765,6,,2026-01-06,0.13433784778438923,False
527,8010205,8200100,Leipzig Hbf,Luxembourg,421,4,,2026-01-06,0.05216431611228664,False
528,8010205,8400597,Leipzig Hbf,Tilburg,436,8,,2026-01-06,0.024142164224937878,False
529,8010205,8400058,Leipzig Hbf,Amsterdam Centraal,439,2,,2026-01-06,0.0,False
530,8010205,8400530,Leipzig Hbf,Rotterdam Centraal,461,4,,2026-01-06,0.04261558142651154,False
531,8010205,5100065,Leipzig Hbf,Warszawa Centralna,402,4,,2026-01-06,0.0,False
532,8010205,5100028,Leipzig Hbf,Krakow Glowny,433,0,,2026-01-06,0.07893360663045389,False
533,8010205,5100069,Leipzig Hbf,Wroclaw Glowny,214,0,,2026-01-06,0.13615413208168933,False
534,8010205,5100081,Leipzig Hbf,Poznan Glowny,257,2,,2026-01-06,0.0,False
535,8010205,7400002,Leipzig Hbf,Stockholm Central,1035,4,,2026-01-06,0.30498576823272966,False
536,8010205,7900003,Leipzig Hbf,Ljubljana,632,6,,2026-01-06,0.0,False
537,8010205,5600207,Leipzig Hbf,Bratislava hl.st.,472,2,,2026-01-06,0.07385879889941396,False
538,8000080,8103000,Dortmund Hbf,Wien Hbf,548,4,,2026-01-06,0.20513596774068202,False
539,8000080,8800004,Dortmund Hbf,Bruxelles Midi,225,2,,2026-01-06,0.0,False
540,8000080,8800007,Dortmund Hbf,Antwerpen Centraal,237,6,,2026-01-06,0.0,False
541,8000080,5400014,Dortmund Hbf,Praha hl.n.,459,2,,2026-01-06,0.10844870105435163,False
542,8000080,8011160,Dortmund Hbf,Berlin Hbf,210,0,,2026-01-06,0.43830060848838454,False
543,8000080,8000096,Dortmund Hbf,Stuttgart Hbf,215,2,,2026-01-06,0.10584609919642321,False
544,8000080,8000261,Dortmund Hbf,München Hbf,338,2,,2026-01-06,0.26491757116765186,False
545,8000080,8002549,Dortmund Hbf,Hamburg Hbf,170,0,,2026-01-06,0.48281040149903326,False
546,8000080,8003368,Dortmund Hbf,Köln Messe/Deutz,80,2,,2026-01-06,0.0,False
547,8000080,8000105,Dortmund Hbf,Frankfurt(Main)Hbf,150,2,,2026-01-06,0.0,False
548,8000080,8000085,Dortmund Hbf,Düsseldorf Hbf,54,0,,2026-01-06,0.0,False
549,8000080,8010205,Dortmund Hbf,Leipzig Hbf,267,2,,2026-01-06,0.073994841128566,False
550,8000080,8000098,Dortmund Hbf,Essen Hbf,22,0,,2026-01-06,0.0,False
551,8000080,8000050,Dortmund Hbf,Bremen Hbf,109,0,,2026-01-06,0.4597880787664714,False
552,8000080,8010085,Dortmund Hbf,Dresden Hbf,321,2,,2026-01-06,0.1485695429647359,False
553,8000080,8000152,Dortmund Hbf,Hannover Hbf,102,0,,2026-01-06,0.5410589980334649,True
554,8000080,8000284,Dortmund Hbf,Nürnberg Hbf,277,2,,2026-01-06,0.130022094664511,False
555,8000080,8000086,Dortmund Hbf,Duisburg Hbf,35,0,,2026-01-06,0.0,False
556,8000080,8601242,Dortmund Hbf,Koebenhavns Lufthavn st,543,4,,2026-01-06,0.24864470968900046,False
557,8000080,7100064,Dortmund Hbf,Barcelona Sants,818,6,,2026-01-06,0.22845974337333513,False
558,8000080,8700012,Dortmund Hbf,Paris Gare de Lyon,347,6,,2026-01-06,0.1447904132877616,False
559,8000080,8700047,Dortmund Hbf,Bordeaux-St-Jean,504,4,,2026-01-06,0.5256406104326145,True
560,8000080,8700074,Dortmund Hbf,Marseille-St-Charles,607,4,,2026-01-06,0.1679072313040355,False
561,8000080,8700152,Dortmund Hbf,Lyon Part Dieu,486,4,,2026-01-06,0.060918854283147916,False
562,8000080,8700065,Dortmund Hbf,Toulouse-Matabiau,658,4,,2026-01-06,0.13460196553453704,False
563,8000080,7800020,Dortmund Hbf,Zagreb Glavni kolodvor,981,4,,2026-01-06,0.05497723618347506,False
564,8000080,5500728,Dortmund Hbf,Budapest-Nyugati,758,9,,2026-01-06,0.16286407829271538,False
565,8000080,8300262,Dortmund Hbf,Roma Tiburtina,813,7,,2026-01-06,0.26518752826571823,False
566,8000080,8300047,Dortmund Hbf,Milano Porta Garibaldi,593,6,,2026-01-06,0.06915703594313959,False
567,8000080,8300522,Dortmund Hbf,Torino Porta Susa,668,8,,2026-01-06,0.0,False
568,8000080,8300153,Dortmund Hbf,Genova Piazza Principe,706,6,,2026-01-06,0.0,False
569,8000080,8200100,Dortmund Hbf,Luxembourg,287,4,,2026-01-06,0.0,False
570,8000080,8400597,Dortmund Hbf,Tilburg,170,8,,2026-01-06,0.0,False
571,8000080,8400058,Dortmund Hbf,Amsterdam Centraal,176,2,,2026-01-06,0.0,False
572,8000080,8400530,Dortmund Hbf,Rotterdam Centraal,184,4,,2026-01-06,0.0,False
573,8000080,5100065,Dortmund Hbf,Warszawa Centralna,527,4,,2026-01-06,0.19829263872892436,False
574,8000080,5100028,Dortmund Hbf,Krakow Glowny,650,2,,2026-01-06,0.030066297913193894,False
575,8000080,5100069,Dortmund Hbf,Wroclaw Glowny,463,2,,2026-01-06,0.04013424278861047,False
576,8000080,5100081,Dortmund Hbf,Poznan Glowny,382,2,,2026-01-06,0.27857576620022423,False
577,8000080,7400002,Dortmund Hbf,Stockholm Central,851,6,,2026-01-06,0.3715557511065431,False
