origin_city,destination_city,air_origin_airport,air_destination_airport,air_distance_km,air_flight_duration_min,air_total_travel_time_min,air_overhead_min,origin_city_lat,origin_city_lng,destination_city_lat,destination_city_lng,rail_origin_station_name,rail_destination_station_name,rail_travel_time_mins,rail_uses_hsr,rail_origin_transit_time_mins,rail_destination_transit_time_mins,rail_total_travel_time_min,best_time_min
Lyon,Málaga,LYS,AGP,1284.0,140.0,300.58,160.57999999999998,45.76,4.84,36.7194,-4.42,,,,,,,,300.58
Lyon,Naples,LYS,NAP,919.0,110.0,268.96,158.95999999999998,45.76,4.84,40.8333,14.25,,,,,,,,268.96
Lyon,Nuremberg,,,,,,,,,,,Lyon Part Dieu,Nürnberg Hbf,497.0,False,3.7248506527149634,2.407122595922898,513.1319732486379,513.1319732486379
Lyon,Paris,LYS,CDG,411.0,70.0,252.64,182.64,45.76,4.84,48.8567,2.3522,Lyon Part Dieu,Paris Gare de Lyon,115.0,True,3.7248506527149634,4.976732490936343,133.7015831436513,133.7015831436513
Lyon,Poznań,,,,,,,,,,,Lyon Part Dieu,Poznan Glowny,1049.0,False,3.7248506527149634,4.065435329407926,1066.790285982123,1066.790285982123
Lyon,Prague,LYS,PRG,841.0,105.0,270.56,165.56,45.76,4.84,50.0875,14.4214,Lyon Part Dieu,Praha hl.n.,862.0,False,3.7248506527149634,2.772415453338628,878.4972661060536,270.56
Lyon,Rome,LYS,FCO,723.0,90.0,271.95,181.95,45.76,4.84,41.8933,12.4828,Lyon Part Dieu,Roma Tiburtina,572.0,False,3.7248506527149634,10.76586299605856,596.4907136487735,271.95
Lyon,Rotterdam,,,,,,,,,,,Lyon Part Dieu,Rotterdam Centraal,328.0,True,3.7248506527149634,2.249226316777232,343.9740769694922,343.9740769694922
Lyon,Sevilla,LYS,SVQ,1296.0,140.0,301.86,161.86,45.76,4.84,37.39,-5.99,,,,,,,,301.86
Lyon,Stockholm,LYS,ARN,1769.0,165.0,368.42,203.42000000000002,45.76,4.84,59.3294,18.0686,Lyon Part Dieu,Stockholm Central,1432.0,False,3.7248506527149634,1.5022922376589065,1447.227142890374,368.42
Lyon,Stuttgart,,,,,,,,,,,Lyon Part Dieu,Stuttgart Hbf,362.0,False,3.7248506527149634,2.002376007570269,377.7272266602852,377.7272266602852
Lyon,Tilburg,,,,,,,,,,,Lyon Part Dieu,Tilburg,369.0,False,3.7248506527149634,2.8326204398011785,385.55747109251615,385.55747109251615
Lyon,Toulouse,LYS,TLS,374.0,65.0,223.14,158.14,45.76,4.84,43.6045,1.444,Lyon Part Dieu,Toulouse-Matabiau,249.0,False,3.7248506527149634,2.6617812245934145,265.3866318773084,223.14
Lyon,Turin,,,,,,,,,,,Lyon Part Dieu,Torino Porta Susa,237.0,False,3.7248506527149634,2.8476007865249664,253.57245143923993,253.57245143923993
Lyon,Valencia,LYS,VLC,828.0,105.0,266.72,161.72000000000003,45.76,4.84,39.47,-0.3764,,,,,,,,266.72
Lyon,Vienna,LYS,VIE,913.0,100.0,274.59,174.58999999999997,45.76,4.84,48.2083,16.3725,Lyon Part Dieu,Wien Hbf,766.0,False,3.7248506527149634,6.245212775155993,785.970063427871,274.59
Lyon,Warsaw,LYS,WAW,1362.0,145.0,304.29,159.29000000000002,45.76,4.84,52.23,21.0111,Lyon Part Dieu,Warszawa Centralna,1196.0,False,3.7248506527149634,1.3212540896707794,1211.0461047423858,304.29
Lyon,Wrocław,,,,,,,,,,,Lyon Part Dieu,Wroclaw Glowny,1139.0,False,3.7248506527149634,3.2731677390709937,1155.998018391786,1155.998018391786
Lyon,Zagreb,,,,,,,,,,,Lyon Part Dieu,Zagreb Glavni kolodvor,1166.0,False,3.7248506527149634,2.3224288673449607,1182.04727952006,1182.04727952006
Madrid,Amsterdam,MAD,AMS,1459.0,155.0,313.45,158.45,40.4169,-3.7033,52.3728,4.8936,,,,,,,,313.45
Madrid,Athens,MAD,ATH,2383.0,215.0,386.26,171.26,40.4169,-3.7033,37.9842,23.7281,,,,,,,,386.26
Madrid,Barcelona,MAD,BCN,483.0,75.0,234.81,159.81,40.4169,-3.7033,41.3828,2.1769,,,,,,,,234.81
Madrid,Berlin,MAD,BER,1852.0,185.0,353.91,168.91000000000003,40.4169,-3.7033,52.52,13.405,,,,,,,,353.91
Madrid,Bordeaux,MAD,BOD,536.0,85.0,240.98,155.98,40.4169,-3.7033,44.84,-0.58,,,,,,,,240.98
Madrid,Brussels,MAD,BRU,1313.0,145.0,302.62,157.62,40.4169,-3.7033,50.8467,4.3525,,,,,,,,302.62
Madrid,Bucharest,MAD,BBU,2463.0,235.0,387.38,152.38,40.4169,-3.7033,44.4325,26.1039,,,,,,,,387.38
Madrid,Budapest,MAD,BUD,1978.0,190.0,357.15,167.14999999999998,40.4169,-3.7033,47.4925,19.0514,,,,,,,,357.15
Madrid,Copenhagen,MAD,CPH,2061.0,200.0,352.28,152.27999999999997,40.4169,-3.7033,55.6761,12.5683,,,,,,,,352.28
Madrid,Düsseldorf,MAD,DUS,1439.0,155.0,304.19,149.19,40.4169,-3.7033,51.2333,6.7833,,,,,,,,304.19
Madrid,Frankfurt,MAD,FRA,1423.0,155.0,311.96,156.95999999999998,40.4169,-3.7033,50.1106,8.6822,,,,,,,,311.96
Madrid,Hamburg,MAD,HAM,1781.0,175.0,330.02,155.01999999999998,40.4169,-3.7033,53.55,10.0,,,,,,,,330.02
Madrid,Helsinki,MAD,HEL,2950.0,250.0,416.11,166.11,40.4169,-3.7033,60.1708,24.9375,,,,,,,,416.11
Madrid,Kraków,MAD,KRK,2106.0,200.0,356.99,156.99,40.4169,-3.7033,50.0614,19.9372,,,,,,,,356.99
Madrid,Lisbon,MAD,LIS,514.0,80.0,229.44,149.44,40.4169,-3.7033,38.7253,-9.15,,,,,,,,229.44
Madrid,Ljubljana,MAD,LJU,1589.0,160.0,331.99,171.99,40.4169,-3.7033,46.0514,14.5061,,,,,,,,331.99
Madrid,Luxembourg,MAD,LUX,1272.0,140.0,290.44,150.44,40.4169,-3.7033,49.6117,6.1319,,,,,,,,290.44
Madrid,Lyon,MAD,LYS,911.0,110.0,280.16,170.16000000000003,40.4169,-3.7033,45.76,4.84,,,,,,,,280.16
Madrid,Marseille,MAD,MRS,798.0,105.0,276.61,171.61,40.4169,-3.7033,43.2964,5.37,,,,,,,,276.61
Madrid,Milan,MAD,LIN,1182.0,130.0,281.93,151.93,40.4169,-3.7033,45.4669,9.19,,,,,,,,281.93
Madrid,Munich,MAD,MUC,1498.0,155.0,339.62,184.62,40.4169,-3.7033,48.1375,11.575,,,,,,,,339.62
Madrid,Málaga,MAD,AGP,431.0,75.0,228.33,153.33,40.4169,-3.7033,36.7194,-4.42,,,,,,,,228.33
Madrid,Naples,MAD,NAP,1507.0,150.0,301.71,151.70999999999998,40.4169,-3.7033,40.8333,14.25,,,,,,,,301.71
Madrid,Paris,MAD,ORY,1028.0,120.0,282.89,162.89,40.4169,-3.7033,48.8567,2.3522,,,,,,,,282.89
Madrid,Prague,MAD,PRG,1752.0,175.0,333.3,158.3,40.4169,-3.7033,50.0875,14.4214,,,,,,,,333.3
Madrid,Riga,MAD,RIX,2695.0,245.0,398.81,153.81,40.4169,-3.7033,56.9489,24.1064,,,,,,,,398.81
Madrid,Rome,MAD,FCO,1333.0,145.0,319.7,174.7,40.4169,-3.7033,41.8933,12.4828,,,,,,,,319.7
Madrid,Sevilla,MAD,SVQ,396.0,70.0,224.6,154.6,40.4169,-3.7033,37.39,-5.99,,,,,,,,224.6
Madrid,Sofia,MAD,SOF,2253.0,205.0,356.98,151.98000000000002,40.4169,-3.7033,42.7,23.33,,,,,,,,356.98
Madrid,Stockholm,MAD,ARN,2603.0,235.0,431.16,196.16000000000003,40.4169,-3.7033,59.3294,18.0686,,,,,,,,431.16
Madrid,Tilburg,MAD,EIN,1400.0,155.0,331.97,176.97000000000003,40.4169,-3.7033,51.55,5.0833,,,,,,,,331.97
Madrid,Toulouse,MAD,TLS,537.0,80.0,230.88,150.88,40.4169,-3.7033,43.6045,1.444,,,,,,,,230.88
Madrid,Turin,MAD,TRN,1053.0,125.0,285.57,160.57,40.4169,-3.7033,45.0792,7.6761,,,,,,,,285.57
Madrid,Valencia,MAD,VLC,286.0,60.0,214.47,154.47,40.4169,-3.7033,39.47,-0.3764,,,,,,,,214.47
Madrid,Vienna,MAD,VIE,1808.0,180.0,347.34,167.33999999999997,40.4169,-3.7033,48.2083,16.3725,,,,,,,,347.34
Madrid,Warsaw,MAD,WAW,2274.0,215.0,367.04,152.04000000000002,40.4169,-3.7033,52.23,21.0111,,,,,,,,367.04
Madrid,Zagreb,MAD,ZAG,1694.0,165.0,322.97,157.97000000000003,40.4169,-3.7033,45.8131,15.9775,,,,,,,,322.97
Marseille,Amsterdam,MRS,AMS,986.0,130.0,297.16,167.16000000000003,43.2964,5.37,52.3728,4.8936,Marseille-St-Charles,Amsterdam Centraal,459.0,False,3.0494630085437278,1.9520337879727412,474.0014967965165,297.16
Marseille,Antwerp,,,,,,,,,,,Marseille-St-Charles,Antwerpen Centraal,376.0,True,3.0494630085437278,3.5284359653773953,392.57789897392115,392.57789897392115
Marseille,Athens,MRS,ATH,1692.0,160.0,339.96,179.95999999999998,43.2964,5.37,37.9842,23.7281,,,,,,,,339.96
Marseille,Barcelona,MRS,BCN,351.0,70.0,238.51,168.51,43.2964,5.37,41.3828,2.1769,Marseille-St-Charles,Barcelona Sants,272.0,True,3.0494630085437278,7.388093774297752,292.4375567828415,238.51
Marseille,Berlin,MRS,BER,1167.0,130.0,307.62,177.62,43.2964,5.37,52.52,13.405,Marseille-St-Charles,Berlin Hbf,781.0,False,3.0494630085437278,5.947266480604848,799.9967294891486,307.62
Marseille,Bordeaux,MRS,BOD,498.0,70.0,234.68,164.68,43.2964,5.37,44.84,-0.58,Marseille-St-Charles,Bordeaux-St-Jean,382.0,False,3.0494630085437278,5.811588377462907,400.86105138600664,234.68
Marseille,Bratislava,,,,,,,,,,,Marseille-St-Charles,Bratislava hl.st.,959.0,False,3.0494630085437278,4.046858342350235,976.096321350894,976.096321350894
Marseille,Bremen,,,,,,,,,,,Marseille-St-Charles,Bremen Hbf,688.0,False,3.0494630085437278,2.309271364404068,703.3587343729478,703.3587343729478
Marseille,Brussels,MRS,BRU,830.0,105.0,271.32,166.32,43.2964,5.37,50.8467,4.3525,Marseille-St-Charles,Bruxelles Midi,333.0,True,3.0494630085437278,4.14169289941754,350.1911559079613,271.32
Marseille,Bucharest,MRS,OTP,1672.0,155.0,328.5,173.5,43.2964,5.37,44.4325,26.1039,,,,,,,,328.5
Marseille,Budapest,MRS,BUD,1182.0,120.0,295.85,175.85000000000002,43.2964,5.37,47.4925,19.0514,Marseille-St-Charles,Budapest-Nyugati,1286.0,False,3.0494630085437278,4.980157462200125,1304.0296204707438,295.85
Marseille,Cologne,,,,,,,,,,,Marseille-St-Charles,Köln Messe/Deutz,460.0,False,3.0494630085437278,3.9197525107529603,476.9692155192967,476.9692155192967
Marseille,Copenhagen,MRS,CPH,1456.0,160.0,320.99,160.99,43.2964,5.37,55.6761,12.5683,Marseille-St-Charles,Koebenhavns Lufthavn st,1155.0,False,3.0494630085437278,17.4069941581493,1185.4564571666929,320.99
Marseille,Dortmund,,,,,,,,,,,Marseille-St-Charles,Dortmund Hbf,535.0,False,3.0494630085437278,1.460615015563283,549.510078024107,549.510078024107
Marseille,Dresden,,,,,,,,,,,Marseille-St-Charles,Dresden Hbf,816.0,False,3.0494630085437278,2.8510360388781235,831.9004990474218,831.9004990474218
Marseille,Duisburg,,,,,,,,,,,Marseille-St-Charles,Duisburg Hbf,492.0,False,3.0494630085437278,2.5870950877797454,507.6365580963235,507.6365580963235
Marseille,Düsseldorf,MRS,DUS,878.0,100.0,257.89,157.89,43.2964,5.37,51.2333,6.7833,Marseille-St-Charles,Düsseldorf Hbf,475.0,False,3.0494630085437278,4.00763955017613,492.05710255871986,257.89
Marseille,Essen,,,,,,,,,,,Marseille-St-Charles,Essen Hbf,509.0,False,3.0494630085437278,0.31813865528361085,522.3676016638274,522.3676016638274
Marseille,Frankfurt,MRS,FRA,777.0,105.0,270.67,165.67000000000002,43.2964,5.37,50.1106,8.6822,Marseille-St-Charles,Frankfurt(Main)Hbf,535.0,False,3.0494630085437278,3.4764728210122846,551.525935829556,270.67
Marseille,Genoa,,,,,,,,,,,Marseille-St-Charles,Genova Piazza Principe,368.0,False,3.0494630085437278,2.6646692679586454,383.71413227650237,383.71413227650237
Marseille,Hamburg,,,,,,,,,,,Marseille-St-Charles,Hamburg Hbf,764.0,False,3.0494630085437278,1.316441566346405,778.3659045748901,778.3659045748901
Marseille,Hannover,,,,,,,,,,,Marseille-St-Charles,Hannover Hbf,668.0,False,3.0494630085437278,4.786629448184535,685.8360924567282,685.8360924567282
Marseille,Kraków,MRS,KRK,1331.0,135.0,300.69,165.69,43.2964,5.37,50.0614,19.9372,Marseille-St-Charles,Krakow Glowny,1489.0,False,3.0494630085437278,2.336597225946072,1504.3860602344896,300.69
Marseille,Leipzig,,,,,,,,,,,Marseille-St-Charles,Leipzig Hbf,726.0,False,3.0494630085437278,1.875769965295063,740.9252329738388,740.9252329738388
Marseille,Lisbon,MRS,LIS,1310.0,145.0,303.14,158.14,43.2964,5.37,38.7253,-9.15,,,,,,,,303.14
Marseille,Ljubljana,,,,,,,,,,,Marseille-St-Charles,Ljubljana,935.0,False,3.0494630085437278,2.321449509647903,950.3709125181916,950.3709125181916
Marseille,Luxembourg,MRS,LUX,692.0,90.0,249.15,159.15,43.2964,5.37,49.6117,6.1319,Marseille-St-Charles,Luxembourg,408.0,False,3.0494630085437278,3.2276729444989756,424.2771359530427,249.15
Marseille,Lyon,MRS,LYS,253.0,55.0,233.86,178.86,43.2964,5.37,45.76,4.84,Marseille-St-Charles,Lyon Part Dieu,101.0,True,3.0494630085437278,3.7248506527149634,117.77431366125869,117.77431366125869
Marseille,Madrid,MRS,MAD,798.0,105.0,276.61,171.61,43.2964,5.37,40.4169,-3.7033,,,,,,,,276.61
Marseille,Milan,MRS,MXP,368.0,75.0,287.04,212.04000000000002,43.2964,5.37,45.4669,9.19,Marseille-St-Charles,Milano Porta Garibaldi,442.0,False,3.0494630085437278,4.707315782392735,459.7567787909365,287.04
Marseille,Munich,MRS,MUC,746.0,95.0,288.32,193.32,43.2964,5.37,48.1375,11.575,Marseille-St-Charles,München Hbf,671.0,False,3.0494630085437278,3.0560823139438047,687.1055453224875,288.32
Marseille,Málaga,MRS,AGP,1117.0,120.0,282.03,162.02999999999997,43.2964,5.37,36.7194,-4.42,,,,,,,,282.03
Marseille,Naples,MRS,NAP,800.0,95.0,255.41,160.41,43.2964,5.37,40.8333,14.25,,,,,,,,255.41
Marseille,Nuremberg,,,,,,,,,,,Marseille-St-Charles,Nürnberg Hbf,672.0,False,3.0494630085437278,2.407122595922898,687.4565856044667,687.4565856044667
Marseille,Paris,MRS,ORY,627.0,85.0,256.59,171.58999999999997,43.2964,5.37,48.8567,2.3522,Marseille-St-Charles,Paris Gare de Lyon,199.0,True,3.0494630085437278,4.976732490936343,217.02619549948008,217.02619549948008
Marseille,Poznań,,,,,,,,,,,Marseille-St-Charles,Poznan Glowny,1186.0,False,3.0494630085437278,4.065435329407926,1203.1148983379514,1203.1148983379514
Marseille,Prague,MRS,PRG,1011.0,115.0,282.01,167.01,43.2964,5.37,50.0875,14.4214,Marseille-St-Charles,Praha hl.n.,1118.0,False,3.0494630085437278,2.772415453338628,1133.8218784618823,282.01
Marseille,Rome,MRS,FCO,604.0,85.0,268.4,183.39999999999998,43.2964,5.37,41.8933,12.4828,Marseille-St-Charles,Roma Tiburtina,688.0,False,3.0494630085437278,10.76586299605856,711.8153260046023,268.4
Marseille,Rotterdam,,,,,,,,,,,Marseille-St-Charles,Rotterdam Centraal,411.0,True,3.0494630085437278,2.249226316777232,426.298689325321,426.298689325321
Marseille,Sevilla,MRS,SVQ,1154.0,125.0,288.31,163.31,43.2964,5.37,37.39,-5.99,,,,,,,,288.31
Marseille,Stockholm,MRS,ARN,1999.0,190.0,394.87,204.87,43.2964,5.37,59.3294,18.0686,Marseille-St-Charles,Stockholm Central,1533.0,False,3.0494630085437278,1.5022922376589065,1547.5517552462024,394.87
Marseille,Stuttgart,,,,,,,,,,,Marseille-St-Charles,Stuttgart Hbf,491.0,False,3.0494630085437278,2.002376007570269,506.051839016114,506.051839016114
Marseille,Tilburg,MRS,EIN,891.0,115.0,300.67,185.67000000000002,43.2964,5.37,51.55,5.0833,Marseille-St-Charles,Tilburg,452.0,False,3.0494630085437278,2.8326204398011785,467.88208344834493,300.67
Marseille,Toulouse,MRS,TLS,311.0,60.0,219.59,159.59,43.2964,5.37,43.6045,1.444,Marseille-St-Charles,Toulouse-Matabiau,228.0,False,3.0494630085437278,2.6617812245934145,243.71124423313717,219.59
Marseille,Turin,,,,,,,,,,,Marseille-St-Charles,Torino Porta Susa,363.0,False,3.0494630085437278,2.8476007865249664,378.89706379506873,378.89706379506873
Marseille,Valencia,MRS,VLC,646.0,85.0,248.17,163.17,43.2964,5.37,39.47,-0.3764,,,,,,,,248.17
Marseille,Vienna,MRS,VIE,1022.0,110.0,286.04,176.04000000000002,43.2964,5.37,48.2083,16.3725,Marseille-St-Charles,Wien Hbf,890.0,False,3.0494630085437278,6.245212775155993,909.2946757836997,286.04
Marseille,Warsaw,,,,,,,,,,,Marseille-St-Charles,Warszawa Centralna,1333.0,False,3.0494630085437278,1.3212540896707794,1347.3707170982143,1347.3707170982143
Marseille,Wrocław,,,,,,,,,,,Marseille-St-Charles,Wroclaw Glowny,1263.0,False,3.0494630085437278,3.2731677390709937,1279.3226307476145,1279.3226307476145
Marseille,Zagreb,MRS,ZAG,896.0,105.0,271.68,166.68,43.2964,5.37,45.8131,15.9775,Marseille-St-Charles,Zagreb Glavni kolodvor,1338.0,False,3.0494630085437278,2.3224288673449607,1353.3718918758887,271.68
Milan,Amsterdam,LIN,AMS,830.0,115.0,262.48,147.48000000000002,45.4669,9.19,52.3728,4.8936,Milano Porta Garibaldi,Amsterdam Centraal,731.0,False,4.707315782392735,1.9520337879727412,747.6593495703654,262.48
Milan,Antwerp,,,,,,,,,,,Milano Porta Garibaldi,Antwerpen Centraal,648.0,False,4.707315782392735,3.5284359653773953,666.2357517477701,666.2357517477701
Milan,Athens,BGY,ATH,1458.0,140.0,357.81,217.81,45.4669,9.19,37.9842,23.7281,,,,,,,,357.81
Milan,Barcelona,LIN,BCN,743.0,105.0,253.83,148.83,45.4669,9.19,41.3828,2.1769,,,,,,,,253.83
Milan,Berlin,LIN,BER,827.0,100.0,257.94,157.94,45.4669,9.19,52.52,13.405,Milano Porta Garibaldi,Berlin Hbf,712.0,False,4.707315782392735,5.947266480604848,732.6545822629976,257.94
Milan,Bordeaux,MXP,BOD,744.0,95.0,291.41,196.41000000000003,45.4669,9.19,44.84,-0.58,Milano Porta Garibaldi,Bordeaux-St-Jean,668.0,False,4.707315782392735,5.811588377462907,688.5189041598557,291.41
Milan,Bratislava,MXP,BTS,706.0,80.0,274.14,194.14,45.4669,9.19,48.1439,17.1097,Milano Porta Garibaldi,Bratislava hl.st.,717.0,False,4.707315782392735,4.046858342350235,735.7541741247429,274.14
Milan,Bremen,,,,,,,,,,,Milano Porta Garibaldi,Bremen Hbf,706.0,False,4.707315782392735,2.309271364404068,723.0165871467967,723.0165871467967
Milan,Brussels,LIN,BRU,701.0,95.0,241.64,146.64,45.4669,9.19,50.8467,4.3525,Milano Porta Garibaldi,Bruxelles Midi,608.0,False,4.707315782392735,4.14169289941754,626.8490086818102,241.64
Milan,Bucharest,MXP,OTP,1369.0,135.0,340.23,205.23000000000002,45.4669,9.19,44.4325,26.1039,,,,,,,,340.23
Milan,Budapest,BGY,BUD,758.0,90.0,303.69,213.69,45.4669,9.19,47.4925,19.0514,Milano Porta Garibaldi,Budapest-Nyugati,816.0,False,4.707315782392735,4.980157462200125,835.6874732445929,303.69
Milan,Cologne,MXP,CGN,595.0,85.0,287.16,202.16000000000003,45.4669,9.19,50.9364,6.9528,,,,,,,,287.16
Milan,Copenhagen,MXP,CPH,1146.0,125.0,317.71,192.70999999999998,45.4669,9.19,55.6761,12.5683,Milano Porta Garibaldi,Koebenhavns Lufthavn st,1124.0,False,4.707315782392735,17.4069941581493,1156.114309940542,317.71
Milan,Dortmund,,,,,,,,,,,Milano Porta Garibaldi,Dortmund Hbf,590.0,False,4.707315782392735,1.460615015563283,606.1679307979559,606.1679307979559
Milan,Dresden,,,,,,,,,,,Milano Porta Garibaldi,Dresden Hbf,752.0,False,4.707315782392735,2.8510360388781235,769.5583518212708,769.5583518212708
Milan,Duisburg,,,,,,,,,,,Milano Porta Garibaldi,Duisburg Hbf,554.0,False,4.707315782392735,2.5870950877797454,571.2944108701724,571.2944108701724
Milan,Düsseldorf,LIN,DUS,673.0,90.0,228.21,138.21,45.4669,9.19,51.2333,6.7833,Milano Porta Garibaldi,Düsseldorf Hbf,541.0,True,4.707315782392735,4.00763955017613,559.7149553325688,228.21
Milan,Essen,,,,,,,,,,,Milano Porta Garibaldi,Essen Hbf,567.0,False,4.707315782392735,0.31813865528361085,582.0254544376763,582.0254544376763
Milan,Frankfurt,LIN,FRA,512.0,80.0,225.99,145.99,45.4669,9.19,50.1106,8.6822,Milano Porta Garibaldi,Frankfurt(Main)Hbf,458.0,False,4.707315782392735,3.4764728210122846,476.18378860340505,225.99
Milan,Gothenburg,BGY,GOT,1347.0,140.0,357.97,217.97000000000003,45.4669,9.19,57.7075,11.9675,,,,,,,,357.97
Milan,Hamburg,LIN,HAM,910.0,105.0,249.05,144.05,45.4669,9.19,53.55,10.0,Milano Porta Garibaldi,Hamburg Hbf,710.0,False,4.707315782392735,1.316441566346405,726.0237573487391,249.05
Milan,Hannover,BGY,HAJ,755.0,100.0,303.6,203.60000000000002,45.4669,9.19,52.3667,9.7167,Milano Porta Garibaldi,Hannover Hbf,626.0,False,4.707315782392735,4.786629448184535,645.4939452305772,303.6
Milan,Helsinki,LIN,HEL,1950.0,180.0,335.14,155.14,45.4669,9.19,60.1708,24.9375,,,,,,,,335.14
Milan,Kraków,BGY,KRK,899.0,105.0,308.54,203.54000000000002,45.4669,9.19,50.0614,19.9372,Milano Porta Garibaldi,Krakow Glowny,1197.0,False,4.707315782392735,2.336597225946072,1214.0439130083387,308.54
Milan,Leipzig,,,,,,,,,,,Milano Porta Garibaldi,Leipzig Hbf,638.0,False,4.707315782392735,1.875769965295063,654.5830857476877,654.5830857476877
Milan,Lisbon,MXP,LIS,1653.0,175.0,364.87,189.87,45.4669,9.19,38.7253,-9.15,,,,,,,,364.87
Milan,Luxembourg,LIN,LUX,517.0,75.0,214.47,139.47,45.4669,9.19,49.6117,6.1319,Milano Porta Garibaldi,Luxembourg,550.0,True,4.707315782392735,3.2276729444989756,567.9349887268917,214.47
Milan,Lyon,MXP,LYS,283.0,60.0,270.59,210.58999999999997,45.4669,9.19,45.76,4.84,Milano Porta Garibaldi,Lyon Part Dieu,361.0,False,4.707315782392735,3.7248506527149634,379.4321664351077,270.59
Milan,Madrid,LIN,MAD,1182.0,143.0,294.93,151.93,45.4669,9.19,40.4169,-3.7033,,,,,,,,294.93
Milan,Marseille,MXP,MRS,368.0,75.0,287.04,212.04000000000002,45.4669,9.19,43.2964,5.37,Milano Porta Garibaldi,Marseille-St-Charles,494.0,False,4.707315782392735,3.0494630085437278,511.7567787909365,287.04
Milan,Munich,LIN,MUC,374.0,70.0,243.64,173.64,45.4669,9.19,48.1375,11.575,Milano Porta Garibaldi,München Hbf,434.0,False,4.707315782392735,3.0560823139438047,451.7633980963366,243.64
Milan,Málaga,MXP,AGP,1485.0,160.0,353.76,193.76,45.4669,9.19,36.7194,-4.42,,,,,,,,353.76
Milan,Naples,LIN,NAP,651.0,80.0,220.73,140.73,45.4669,9.19,40.8333,14.25,,,,,,,,220.73
Milan,Nuremberg,,,,,,,,,,,Milano Porta Garibaldi,Nürnberg Hbf,524.0,False,4.707315782392735,2.407122595922898,541.1144383783156,541.1144383783156
Milan,Paris,LIN,ORY,638.0,90.0,241.91,151.91,45.4669,9.19,48.8567,2.3522,Milano Porta Garibaldi,Paris Gare de Lyon,419.0,False,4.707315782392735,4.976732490936343,438.6840482733291,241.91
Milan,Poznań,BGY,POZ,912.0,105.0,303.7,198.7,45.4669,9.19,52.4083,16.9336,Milano Porta Garibaldi,Poznan Glowny,1082.0,False,4.707315782392735,4.065435329407926,1100.7727511118005,303.7
Milan,Prague,MXP,PRG,648.0,90.0,288.73,198.73000000000002,45.4669,9.19,50.0875,14.4214,Milano Porta Garibaldi,Praha hl.n.,789.0,False,4.707315782392735,2.772415453338628,806.4797312357314,288.73
Milan,Riga,MXP,RIX,1639.0,160.0,354.24,194.24,45.4669,9.19,56.9489,24.1064,,,,,,,,354.24
Milan,Rome,LIN,FCO,472.0,70.0,233.72,163.72,45.4669,9.19,41.8933,12.4828,Milano Porta Garibaldi,Roma Tiburtina,215.0,True,4.707315782392735,10.76586299605856,240.47317877845128,233.72
Milan,Rotterdam,BGY,RTM,798.0,100.0,294.79,194.79000000000002,45.4669,9.19,51.92,4.48,Milano Porta Garibaldi,Rotterdam Centraal,683.0,False,4.707315782392735,2.249226316777232,699.95654209917,294.79
Milan,Sevilla,MXP,SVQ,1518.0,160.0,355.03,195.02999999999997,45.4669,9.19,37.39,-5.99,,,,,,,,355.03
Milan,Sofia,MXP,SOF,1218.0,115.0,307.41,192.41000000000003,45.4669,9.19,42.7,23.33,,,,,,,,307.41
Milan,Stockholm,LIN,ARN,1681.0,160.0,345.19,185.19,45.4669,9.19,59.3294,18.0686,Milano Porta Garibaldi,Stockholm Central,1506.0,False,4.707315782392735,1.5022922376589065,1522.2096080200515,345.19
Milan,Stuttgart,LIN,STR,359.0,65.0,210.03,145.03,45.4669,9.19,48.7775,9.18,Milano Porta Garibaldi,Stuttgart Hbf,413.0,False,4.707315782392735,2.002376007570269,429.709691789963,210.03
Milan,Tallinn,MXP,TLL,1872.0,180.0,367.57,187.57,45.4669,9.19,59.4372,24.7453,,,,,,,,367.57
Milan,Tilburg,BGY,EIN,718.0,100.0,323.52,223.51999999999998,45.4669,9.19,51.55,5.0833,Milano Porta Garibaldi,Tilburg,797.0,False,4.707315782392735,2.8326204398011785,814.5399362221939,323.52
Milan,Toulouse,MXP,TLS,622.0,90.0,281.31,191.31,45.4669,9.19,43.6045,1.444,,,,,,,,281.31
Milan,Turin,,,,,,,,,,,Milano Porta Garibaldi,Torino Porta Susa,50.0,True,4.707315782392735,2.8476007865249664,67.5549165689177,67.5549165689177
Milan,Valencia,MXP,VLC,1015.0,120.0,314.9,194.89999999999998,45.4669,9.19,39.47,-0.3764,,,,,,,,314.9
Milan,Vienna,BGY,VIE,589.0,80.0,293.89,213.89,45.4669,9.19,48.2083,16.3725,,,,,,,,293.89
Milan,Vilnius,BGY,VNO,1489.0,145.0,340.36,195.36,45.4669,9.19,54.6872,25.28,,,,,,,,340.36
Milan,Warsaw,BGY,WAW,1096.0,120.0,318.59,198.58999999999997,45.4669,9.19,52.23,21.0111,,,,,,,,318.59
Milan,Wrocław,,,,,,,,,,,Milano Porta Garibaldi,Wroclaw Glowny,1220.0,False,4.707315782392735,3.2731677390709937,1237.9804835214636,1237.9804835214636
Milan,Zagreb,BGY,ZAG,495.0,75.0,279.52,204.51999999999998,45.4669,9.19,45.8131,15.9775,,,,,,,,279.52
Milan,Zaragoza,BGY,ZAZ,970.0,115.0,318.64,203.64,45.4669,9.19,41.65,-0.8833,,,,,,,,318.64
