from_city_name,from_airport_code,to_city_name,to_airport_code,distance_km,flight_duration_minutes,total_journey_time_mins
Toulouse,TLS,Krakow,KRK,1571,155,299.97
Toulouse,TLS,Luxembourg,LUX,762,100,238.43
Toulouse,TLS,Las Palmas,LPA,2299,225,387.54
Toulouse,TLS,Hanover,HAJ,1159,130,275.03
Toulouse,TLS,Budapest,BUD,1455,150,305.13
Turin,TRN,Rome,FCO,530,75,247.37
Turin,TRN,Paris,CDG,572,90,263.05
Turin,TRN,Munich,MUC,472,70,252.29
Turin,TRN,Naples,NAP,722,90,239.38
Turin,TRN,Frankfurt,FRA,544,80,234.64
Turin,TRN,Palermo,PMO,900,100,273.87
Turin,TRN,Amsterdam,AMS,819,115,271.12
Turin,TRN,Barcelona,BCN,625,90,247.48
Turin,TRN,Madrid,MAD,1053,138,298.57
Turin,TRN,Brussels,CRL,632,85,289.64
Turin,TRN,Valencia,VLC,920,110,262.14
Turin,TRN,Malta,MLA,1187,120,267.54
Turin,TRN,Bucharest,OTP,1454,145,307.47
Turin,TRN,Paris,BVA,632,95,338.05
Turin,TRN,Krakow,KRK,1060,115,269.66
Turin,TRN,Prague,PRG,738,90,245.97
Turin,TRN,Vilnius,VNO,1637,155,301.48
Turin,TRN,Malaga,AGP,1389,150,301.0
Turin,TRN,Stockholm,ARN,1749,165,358.83
Turin,TRN,Copenhagen,CPH,1213,130,279.95
Turin,TRN,Dublin,DUB,1359,153,305.12
Turin,TRN,Sevilla,SVQ,1421,150,302.27
Turin,TRN,Paris,ORY,562,85,245.56
Turin,TRN,Warsaw,WAW,1248,130,279.71
Vienna,VIE,Frankfurt,FRA,621,90,251.4
Vienna,VIE,Berlin,BER,520,75,248.35
Vienna,VIE,Amsterdam,AMS,960,115,277.89
Vienna,VIE,Paris,CDG,1036,125,304.82
Vienna,VIE,Brussels,BRU,926,105,267.05
Vienna,VIE,Dusseldorf,DUS,788,95,248.62
Vienna,VIE,Hamburg,HAM,766,95,254.46
Vienna,VIE,Warsaw,WAW,549,75,231.48
Vienna,VIE,Milan,MXP,659,85,292.77
Vienna,VIE,Barcelona,BCN,1371,145,309.24
Vienna,VIE,Munich,MUC,355,60,249.05
Vienna,VIE,Rome,FCO,780,100,279.13
Vienna,VIE,Bucharest,OTP,830,95,264.23
Vienna,VIE,Copenhagen,CPH,877,105,261.72
Vienna,VIE,Athens,ATH,1279,130,305.7
Vienna,VIE,Sofia,SOF,806,90,246.42
Vienna,VIE,Stuttgart,STR,549,75,235.44
Vienna,VIE,Cologne,CGN,748,95,261.17
Vienna,VIE,Stockholm,ARN,1286,135,335.6
Vienna,VIE,Madrid,MAD,1808,190,357.34
Vienna,VIE,Hanover,HAJ,686,90,251.49
Vienna,VIE,Naples,NAP,823,95,251.15
Vienna,VIE,Malaga,AGP,2137,205,362.77
Vienna,VIE,Budapest,BUD,216,55,226.58
Vienna,VIE,Krakow,KRK,320,65,226.43
Vienna,VIE,Prague,PRG,277,50,212.74
Vienna,VIE,Larnaca,LCA,2038,185,391.16
Vienna,VIE,Zagreb,ZAG,268,50,212.41
Vienna,VIE,Helsinki,HEL,1461,145,315.55
Vienna,VIE,Milan,BGY,589,80,293.89
Vienna,VIE,Luxembourg,LUX,777,105,259.88
Vienna,VIE,Riga,RIX,1099,125,283.25
Vienna,VIE,Dublin,DUB,1704,175,333.88
Vienna,VIE,Lisbon,LIS,2309,220,373.87
Vienna,VIE,Malta,MLA,1373,140,294.3
Vienna,VIE,Leipzig/Halle,LEJ,482,95,261.76
Vienna,VIE,Valencia,VLC,1666,160,318.9
Vienna,VIE,Vilnius,VNO,944,105,258.25
Vienna,VIE,Paris,BVA,1070,120,369.82
Vienna,VIE,Lyon,LYS,913,110,284.59
Vienna,VIE,Palermo,PMO,1138,115,295.63
Vienna,VIE,Brussels,CRL,917,110,321.4
Vienna,VIE,Marseille,MRS,1022,120,296.04
Vienna,VIE,Sevilla,SVQ,2176,205,364.04
Vienna,VIE,Gothenburg,GOT,1100,115,290.86
Vienna,VIE,Paris,ORY,1051,130,297.32
Vienna,VIE,Bremen,BRE,776,95,245.28
Vienna,VIE,Las Palmas,LPA,3546,310,489.0
Vienna,VIE,Tallinn,TLL,1367,145,296.57
Vienna,VIE,Eindhoven,EIN,884,115,296.41
Valencia,VLC,Amsterdam,AMS,1480,160,310.02
Valencia,VLC,Madrid,MAD,286,55,209.47
Valencia,VLC,Rome,FCO,1105,120,286.26
Valencia,VLC,Sevilla,SVQ,526,75,221.17
Valencia,VLC,Paris,ORY,1050,125,279.45
Valencia,VLC,Malaga,AGP,470,75,219.89
Valencia,VLC,Paris,CDG,1084,135,301.94
Valencia,VLC,Lisbon,LIS,752,100,241.0
Valencia,VLC,Eindhoven,EIN,1405,150,318.53
Valencia,VLC,Frankfurt,FRA,1372,150,298.53
Valencia,VLC,Milan,BGY,1079,120,321.01
Valencia,VLC,Brussels,BRU,1325,145,294.18
Valencia,VLC,Vienna,VIE,1666,160,318.9
Valencia,VLC,Berlin,BER,1788,175,335.47
Valencia,VLC,Milan,MXP,1015,120,314.9
Valencia,VLC,Budapest,BUD,1817,170,328.71
Valencia,VLC,Brussels,CRL,1278,140,338.53
Valencia,VLC,Cologne,CGN,1397,155,308.29
Valencia,VLC,Dusseldorf,DUS,1425,145,285.75
Valencia,VLC,Munich,MUC,1389,150,326.18
Valencia,VLC,Prague,PRG,1652,160,309.86
Valencia,VLC,Sofia,SOF,2031,185,328.55
Valencia,VLC,Barcelona,BCN,295,65,216.37
Valencia,VLC,Dublin,DUB,1609,170,316.01
Valencia,VLC,Las Palmas,LPA,1880,185,351.12
Valencia,VLC,Marseille,MRS,646,85,248.17
Valencia,VLC,Krakow,KRK,1978,185,333.55
Valencia,VLC,Bucharest,OTP,2258,210,366.36
Valencia,VLC,Stuttgart,STR,1280,145,292.56
Valencia,VLC,Warsaw,WAW,2167,205,348.6
Valencia,VLC,Palermo,PMO,1186,120,287.76
Valencia,VLC,Hamburg,HAM,1760,170,316.59
Valencia,VLC,Malta,MLA,1379,135,276.43
Valencia,VLC,Rotterdam,RTM,1435,145,284.8
Valencia,VLC,Turin,TRN,920,110,262.14
Valencia,VLC,Lyon,LYS,828,105,266.72
Valencia,VLC,Paris,BVA,1126,130,366.95
Valencia,VLC,Naples,NAP,1265,130,273.27
Valencia,VLC,Stockholm,ARN,2587,235,422.73
Valencia,VLC,Luxembourg,LUX,1244,165,307.01
Valencia,VLC,Nuremberg,NUE,1438,145,284.73
Valencia,VLC,Riga,RIX,2628,230,375.37
Valencia,VLC,Bordeaux,BOD,593,85,232.54
Valencia,VLC,Athens,ATH,2124,180,342.82
Valencia,VLC,Copenhagen,CPH,2040,185,328.84
Valencia,VLC,Toulouse,TLS,484,75,217.45
Valencia,VLC,Vilnius,VNO,2555,220,360.37
Vilnius,VNO,Warsaw,WAW,397,65,202.95
Vilnius,VNO,Helsinki,HEL,632,105,257.02
Vilnius,VNO,Riga,RIX,266,50,189.72
Vilnius,VNO,Stockholm,ARN,712,85,267.07
Vilnius,VNO,Copenhagen,CPH,811,90,228.19
Vilnius,VNO,Frankfurt,FRA,1243,140,282.87
Vilnius,VNO,Rome,FCO,1719,175,335.61
Vilnius,VNO,Berlin,BER,820,100,254.82
Vilnius,VNO,Vienna,VIE,944,110,263.25
Vilnius,VNO,Barcelona,BCN,2261,215,360.71
Vilnius,VNO,Tallinn,TLL,532,70,203.04
Vilnius,VNO,Amsterdam,AMS,1381,150,294.36
Vilnius,VNO,Milan,BGY,1489,150,345.36
Vilnius,VNO,Eindhoven,EIN,1374,145,307.88
Vilnius,VNO,Munich,MUC,1166,125,295.52
Vilnius,VNO,Milan,MXP,1545,165,354.24
Vilnius,VNO,Paris,BVA,1681,170,401.29
Vilnius,VNO,Paris,CDG,1677,175,336.29
Vilnius,VNO,Athens,ATH,1859,170,327.17
Vilnius,VNO,Brussels,BRU,1457,150,293.52
Vilnius,VNO,Malaga,AGP,3020,280,419.24
Vilnius,VNO,Rome,CIA,1705,170,318.04
Vilnius,VNO,Dublin,DUB,2052,205,345.36
Vilnius,VNO,Malta,MLA,2247,210,345.78
Vilnius,VNO,Nuremberg,NUE,1126,125,259.08
Vilnius,VNO,Turin,TRN,1637,170,316.48
Vilnius,VNO,Dortmund,DTM,1230,135,277.71
Vilnius,VNO,Larnaca,LCA,2290,230,417.63
Vilnius,VNO,Krakow,KRK,630,80,222.9
Vilnius,VNO,Hamburg,HAM,1002,125,265.93
Vilnius,VNO,Lisbon,LIS,3119,285,420.34
Vilnius,VNO,Las Palmas,LPA,4413,370,530.47
Vilnius,VNO,Prague,PRG,902,105,249.21
Vilnius,VNO,Valencia,VLC,2555,230,370.37
Vilnius,VNO,Dusseldorf,DUS,1294,135,270.09
Stockholm,VST,Malaga,AGP,2964,255,516.23
Warsaw,WAW,Amsterdam,AMS,1105,135,282.59
Warsaw,WAW,Paris,CDG,1346,150,314.52
Warsaw,WAW,Frankfurt,FRA,898,120,266.1
Warsaw,WAW,Copenhagen,CPH,668,95,236.42
Warsaw,WAW,Vienna,VIE,549,85,241.48
Warsaw,WAW,Munich,MUC,779,100,273.75
Warsaw,WAW,Krakow,KRK,247,55,201.12
Warsaw,WAW,Budapest,BUD,541,80,236.28
Warsaw,WAW,Vilnius,VNO,397,65,202.95
Warsaw,WAW,Prague,PRG,522,80,227.44
Warsaw,WAW,Brussels,BRU,1150,135,281.75
Warsaw,WAW,Bucharest,OTP,925,110,263.93
Warsaw,WAW,Poznan,POZ,284,60,201.29
Warsaw,WAW,Athens,ATH,1598,160,320.39
Warsaw,WAW,Rome,FCO,1328,150,313.83
Warsaw,WAW,Helsinki,HEL,939,100,255.25
Warsaw,WAW,Tallinn,TLL,841,105,241.27
Warsaw,WAW,Stockholm,ARN,853,110,295.3
Warsaw,WAW,Barcelona,BCN,1872,190,338.94
Warsaw,WAW,Dusseldorf,DUS,985,120,258.32
Warsaw,WAW,Berlin,BER,510,80,238.05
Warsaw,WAW,Hamburg,HAM,754,100,244.16
Warsaw,WAW,Madrid,MAD,2274,235,387.04
Warsaw,WAW,Milan,MXP,1153,135,327.47
Warsaw,WAW,Riga,RIX,563,85,227.95
Warsaw,WAW,Sofia,SOF,1070,120,261.12
Warsaw,WAW,Zagreb,ZAG,800,100,247.11
Warsaw,WAW,Milan,BGY,1096,130,328.59
Warsaw,WAW,Brussels,CRL,1164,130,326.1
Warsaw,WAW,Lisbon,LIS,2754,265,403.57
Warsaw,WAW,Ljubljana,LJU,812,100,261.12
Warsaw,WAW,Luxembourg,LUX,1074,125,264.58
Warsaw,WAW,Stuttgart,STR,920,115,260.14
Warsaw,WAW,Gothenburg,GOT,825,105,265.56
Warsaw,WAW,Eindhoven,EIN,1075,125,291.11
Warsaw,WAW,Larnaca,LCA,2169,210,400.86
Warsaw,WAW,Paris,ORY,1372,160,312.02
Warsaw,WAW,Malaga,AGP,2635,250,392.46
Warsaw,WAW,Stockholm,NYO,779,100,364.46
Warsaw,WAW,Valencia,VLC,2167,210,353.6
Warsaw,WAW,Malta,MLA,1884,185,324.0
Warsaw,WAW,Sevilla,SVQ,2658,250,393.74
Warsaw,WAW,Naples,NAP,1353,145,285.84
Warsaw,WAW,Dublin,DUB,1829,190,333.58
Warsaw,WAW,Turin,TRN,1248,155,304.71
Warsaw,WAW,Lyon,LYS,1362,140,299.29
Zagreb,ZAG,Frankfurt,FRA,736,95,247.03
Zagreb,ZAG,Munich,MUC,435,65,244.68
Zagreb,ZAG,Amsterdam,AMS,1101,130,283.52
Zagreb,ZAG,Paris,CDG,1080,125,295.45
Zagreb,ZAG,Vienna,VIE,268,55,217.41
Zagreb,ZAG,Brussels,BRU,1031,135,287.69
Zagreb,ZAG,Warsaw,WAW,800,95,242.11
Zagreb,ZAG,Copenhagen,CPH,1126,115,262.35
Zagreb,ZAG,Brussels,CRL,1010,115,317.03
Zagreb,ZAG,Malta,MLA,1105,120,264.94
Zagreb,ZAG,Madrid,MAD,1694,175,332.97
Zagreb,ZAG,Dublin,DUB,1815,190,339.52
Zagreb,ZAG,Milan,BGY,495,80,284.52
Zagreb,ZAG,Rome,FCO,534,80,249.77
Zagreb,ZAG,Cologne,CGN,874,100,256.8
Zagreb,ZAG,Stuttgart,STR,615,80,231.07
Zagreb,ZAG,Malaga,AGP,1987,200,348.4
Zagreb,ZAG,Paris,BVA,1125,135,375.45
Zagreb,ZAG,Dusseldorf,NRN,977,120,346.32
Zagreb,ZAG,Stockholm,ARN,1553,130,321.23
Zagreb,ZAG,Athens,ATH,1084,110,276.33
Zagreb,ZAG,Barcelona,BCN,1231,125,279.88
Zagreb,ZAG,Berlin,BER,760,90,253.98
Zagreb,ZAG,Gothenburg,GOT,1352,145,311.49
Zagreb,ZAG,Sofia,SOF,677,80,227.05
Zagreb,ZAG,Marseille,MRS,896,115,281.68
Zagreb,ZAG,Dusseldorf,DUS,921,105,249.26
Zagreb,ZAG,Eindhoven,EIN,1010,125,297.04
Zagreb,ZAG,Naples,NAP,557,85,231.78
Zaragoza,ZAZ,Milan,BGY,970,110,313.64
Zaragoza,ZAZ,Bucharest,OTP,2217,205,363.99
Zaragoza,ZAZ,Las Palmas,LPA,2007,185,353.75
Zaragoza,ZAZ,Paris,BVA,899,105,344.58
Zaragoza,ZAZ,Brussels,CRL,1064,120,321.16
