origin_id,destination_id,origin_name,destination_name,min_duration_minutes,transfers,trains,check_date
8000152,8103000,Hannover Hbf,Wien Hbf,440,2,,2026-01-06
8000152,8800004,Hannover Hbf,Bruxelles Midi,295,2,,2026-01-06
8000152,8800007,Hannover Hbf,Antwerpen Centraal,326,4,,2026-01-06
8000152,5400014,Hannover Hbf,Praha hl.n.,354,2,,2026-01-06
8000152,8011160,Hannover Hbf,Berlin Hbf,93,0,,2026-01-06
8000152,8000096,Hannover Hbf,Stuttgart Hbf,225,0,,2026-01-06
8000152,8000261,Hannover Hbf,München Hbf,253,0,,2026-01-06
8000152,8002549,Hannover Hbf,Hamburg Hbf,81,0,,2026-01-06
8000152,8003368,Hannover Hbf,Köln Messe/Deutz,166,2,,2026-01-06
8000152,8000105,Hannover Hbf,Frankfurt(Main)Hbf,137,0,,2026-01-06
8000152,8000085,Hannover Hbf,Düsseldorf Hbf,156,0,,2026-01-06
8000152,8010205,Hannover Hbf,Leipzig Hbf,158,2,,2026-01-06
8000152,8000080,Hannover Hbf,Dortmund Hbf,99,0,,2026-01-06
8000152,8000098,Hannover Hbf,Essen Hbf,124,0,,2026-01-06
8000152,8000050,Hannover Hbf,Bremen Hbf,60,0,,2026-01-06
8000152,8010085,Hannover Hbf,Dresden Hbf,216,2,,2026-01-06
8000152,8000284,Hannover Hbf,Nürnberg Hbf,178,0,,2026-01-06
8000152,8000086,Hannover Hbf,Duisburg Hbf,137,0,,2026-01-06
8000152,8601242,Hannover Hbf,Koebenhavns Lufthavn st,425,4,,2026-01-06
8000152,7100064,Hannover Hbf,Barcelona Sants,939,4,,2026-01-06
8000152,8700012,Hannover Hbf,Paris Lyon Banlieue,419,4,,2026-01-06
8000152,8700047,Hannover Hbf,Bordeaux-St-Jean,561,4,,2026-01-06
8000152,8700074,Hannover Hbf,Marseille-St-Charles,653,2,,2026-01-06
8000152,8700152,Hannover Hbf,Lyon Part Dieu,545,2,,2026-01-06
8000152,8700065,Hannover Hbf,Toulouse-Matabiau,737,4,,2026-01-06
8000152,7800020,Hannover Hbf,Zagreb Glavni kolodvor,833,2,,2026-01-06
8000152,5500728,Hannover Hbf,Budapest-Nyugati,647,9,,2026-01-06
8000152,8300262,Hannover Hbf,Roma Tiburtina,842,9,,2026-01-06
8000152,8300047,Hannover Hbf,Milano Porta Garibaldi,628,8,,2026-01-06
8000152,8300522,Hannover Hbf,Torino Porta Susa,716,8,,2026-01-06
8000152,8300153,Hannover Hbf,Genova Piazza Principe,724,4,,2026-01-06
8000152,8200100,Hannover Hbf,Luxembourg,402,4,,2026-01-06
8000152,8400597,Hannover Hbf,Tilburg,270,2,,2026-01-06
8000152,8400058,Hannover Hbf,Amsterdam Centraal,244,0,,2026-01-06
8000152,8400530,Hannover Hbf,Rotterdam Centraal,269,4,,2026-01-06
8000152,5100065,Hannover Hbf,Warszawa Centralna,414,4,,2026-01-06
8000152,5100028,Hannover Hbf,Krakow Glowny,520,2,,2026-01-06
8000152,5100069,Hannover Hbf,Wroclaw Glowny,349,2,,2026-01-06
8000152,5100081,Hannover Hbf,Poznan Glowny,269,2,,2026-01-06
8000152,7400002,Hannover Hbf,Stockholm Central,747,6,,2026-01-06
8000152,7900003,Hannover Hbf,Ljubljana,651,6,,2026-01-06
8000152,5600207,Hannover Hbf,Bratislava hl.st.,523,4,,2026-01-06
8000284,8103000,Nürnberg Hbf,Wien Hbf,228,0,,2026-01-06
8000284,8800004,Nürnberg Hbf,Bruxelles Midi,335,4,,2026-01-06
8000284,8800007,Nürnberg Hbf,Antwerpen Centraal,366,4,,2026-01-06
8000284,5400014,Nürnberg Hbf,Praha hl.n.,281,2,,2026-01-06
8000284,8011160,Nürnberg Hbf,Berlin Hbf,164,0,,2026-01-06
8000284,8000096,Nürnberg Hbf,Stuttgart Hbf,130,0,,2026-01-06
8000284,8000261,Nürnberg Hbf,München Hbf,66,0,,2026-01-06
8000284,8002549,Nürnberg Hbf,Hamburg Hbf,265,2,,2026-01-06
8000284,8003368,Nürnberg Hbf,Köln Messe/Deutz Gl.11-12,194,0,,2026-01-06
8000284,8000105,Nürnberg Hbf,Frankfurt(Main)Hbf,122,0,,2026-01-06
8000284,8000085,Nürnberg Hbf,Düsseldorf Hbf,216,0,,2026-01-06
8000284,8010205,Nürnberg Hbf,Leipzig Hbf,115,2,,2026-01-06
8000284,8000080,Nürnberg Hbf,Dortmund Hbf,277,2,,2026-01-06
8000284,8000098,Nürnberg Hbf,Essen Hbf,243,0,,2026-01-06
8000284,8000050,Nürnberg Hbf,Bremen Hbf,255,2,,2026-01-06
8000284,8010085,Nürnberg Hbf,Dresden Hbf,187,2,,2026-01-06
8000284,8000152,Nürnberg Hbf,Hannover Hbf,180,2,,2026-01-06
8000284,8000086,Nürnberg Hbf,Duisburg Hbf,230,0,,2026-01-06
8000284,8601242,Nürnberg Hbf,Koebenhavns Lufthavn st,628,6,,2026-01-06
8000284,7100064,Nürnberg Hbf,Barcelona Sants,932,4,,2026-01-06
8000284,8700012,Nürnberg Hbf,Paris Lyon Banlieue,412,6,,2026-01-06
8000284,8700047,Nürnberg Hbf,Bordeaux-St-Jean,554,6,,2026-01-06
8000284,8700074,Nürnberg Hbf,Marseille-St-Charles,604,2,,2026-01-06
8000284,8700152,Nürnberg Hbf,Lyon Part Dieu,496,2,,2026-01-06
8000284,8700065,Nürnberg Hbf,Toulouse-Matabiau,768,6,,2026-01-06
8000284,7800020,Nürnberg Hbf,Zagreb Glavni kolodvor,679,4,,2026-01-06
8000284,5500728,Nürnberg Hbf,Budapest-Nyugati,445,7,,2026-01-06
8000284,8300262,Nürnberg Hbf,Roma Tiburtina,658,4,,2026-01-06
8000284,8300047,Nürnberg Hbf,Milano Porta Garibaldi,540,8,,2026-01-06
8000284,8300522,Nürnberg Hbf,Torino Porta Susa,588,6,,2026-01-06
8000284,8300153,Nürnberg Hbf,Genova Piazza Principe,639,6,,2026-01-06
8000284,8200100,Nürnberg Hbf,Luxembourg,393,6,,2026-01-06
8000284,8400597,Nürnberg Hbf,Tilburg,365,6,,2026-01-06
8000284,8400058,Nürnberg Hbf,Amsterdam Centraal,389,2,,2026-01-06
8000284,8400530,Nürnberg Hbf,Rotterdam Centraal,400,4,,2026-01-06
8000284,5100065,Nürnberg Hbf,Warszawa Centralna,502,4,,2026-01-06
8000284,5100028,Nürnberg Hbf,Krakow Glowny,585,4,,2026-01-06
8000284,5100069,Nürnberg Hbf,Wroclaw Glowny,362,2,,2026-01-06
8000284,5100081,Nürnberg Hbf,Poznan Glowny,357,2,,2026-01-06
8000284,7400002,Nürnberg Hbf,Stockholm Central,1044,2,,2026-01-06
8000284,7900003,Nürnberg Hbf,Ljubljana,428,4,,2026-01-06
8000284,5600207,Nürnberg Hbf,Bratislava hl.st.,311,2,,2026-01-06
8000086,8103000,Duisburg Hbf,Wien Hbf,514,2,,2026-01-06
8000086,8800004,Duisburg Hbf,Bruxelles Midi,173,2,,2026-01-06
8000086,8800007,Duisburg Hbf,Antwerpen Centraal,185,4,,2026-01-06
8000086,5400014,Duisburg Hbf,Praha hl.n.,499,2,,2026-01-06
8000086,8011160,Duisburg Hbf,Berlin Hbf,248,0,,2026-01-06
8000086,8000096,Duisburg Hbf,Stuttgart Hbf,178,2,,2026-01-06
8000086,8000261,Duisburg Hbf,München Hbf,298,0,,2026-01-06
8000086,8002549,Duisburg Hbf,Hamburg Hbf,179,0,,2026-01-06
8000086,8003368,Duisburg Hbf,Köln Messe/Deutz Gl.11-12,34,0,,2026-01-06
8000086,8000105,Duisburg Hbf,Frankfurt(Main)Hbf,103,0,,2026-01-06
8000086,8000085,Duisburg Hbf,Düsseldorf Hbf,12,0,,2026-01-06
8000086,8010205,Duisburg Hbf,Leipzig Hbf,296,4,,2026-01-06
8000086,8000080,Duisburg Hbf,Dortmund Hbf,36,0,,2026-01-06
8000086,8000098,Duisburg Hbf,Essen Hbf,12,0,,2026-01-06
8000086,8000050,Duisburg Hbf,Bremen Hbf,147,0,,2026-01-06
8000086,8010085,Duisburg Hbf,Dresden Hbf,361,2,,2026-01-06
8000086,8000152,Duisburg Hbf,Hannover Hbf,141,0,,2026-01-06
8000086,8000284,Duisburg Hbf,Nürnberg Hbf,230,0,,2026-01-06
8000086,8601242,Duisburg Hbf,Koebenhavns Lufthavn st,553,4,,2026-01-06
8000086,7100064,Duisburg Hbf,Barcelona Sants,761,6,,2026-01-06
8000086,8700012,Duisburg Hbf,Paris Lyon Banlieue,295,6,,2026-01-06
8000086,8700047,Duisburg Hbf,Bordeaux-St-Jean,452,4,,2026-01-06
8000086,8700074,Duisburg Hbf,Marseille-St-Charles,555,4,,2026-01-06
8000086,8700152,Duisburg Hbf,Lyon Part Dieu,434,4,,2026-01-06
8000086,8700065,Duisburg Hbf,Toulouse-Matabiau,606,4,,2026-01-06
8000086,7800020,Duisburg Hbf,Zagreb Glavni kolodvor,897,4,,2026-01-06
8000086,5500728,Duisburg Hbf,Budapest-Nyugati,721,9,,2026-01-06
8000086,8300262,Duisburg Hbf,Roma Tiburtina,776,7,,2026-01-06
8000086,8300047,Duisburg Hbf,Milano Porta Garibaldi,556,6,,2026-01-06
8000086,8300522,Duisburg Hbf,Torino Porta Susa,631,8,,2026-01-06
8000086,8300153,Duisburg Hbf,Genova Piazza Principe,691,4,,2026-01-06
8000086,8200100,Duisburg Hbf,Luxembourg,250,4,,2026-01-06
8000086,8400597,Duisburg Hbf,Tilburg,124,6,,2026-01-06
8000086,8400058,Duisburg Hbf,Amsterdam Centraal,124,0,,2026-01-06
8000086,8400530,Duisburg Hbf,Rotterdam Centraal,135,2,,2026-01-06
8000086,5100065,Duisburg Hbf,Warszawa Centralna,564,4,,2026-01-06
8000086,5100028,Duisburg Hbf,Krakow Glowny,684,2,,2026-01-06
8000086,5100069,Duisburg Hbf,Wroclaw Glowny,508,2,,2026-01-06
8000086,5100081,Duisburg Hbf,Poznan Glowny,419,2,,2026-01-06
8000086,7400002,Duisburg Hbf,Stockholm Central,888,6,,2026-01-06
8000086,7900003,Duisburg Hbf,Ljubljana,734,6,,2026-01-06
8000086,5600207,Duisburg Hbf,Bratislava hl.st.,597,4,,2026-01-06
8601242,8103000,Koebenhavns Lufthavn st,Wien Hbf,895,4,,2026-01-06
8601242,8800004,Koebenhavns Lufthavn st,Bruxelles Midi,823,4,,2026-01-06
8601242,8800007,Koebenhavns Lufthavn st,Antwerpen Centraal,814,8,,2026-01-06
8601242,5400014,Koebenhavns Lufthavn st,Praha hl.n.,813,6,,2026-01-06
8601242,8011160,Koebenhavns Lufthavn st,Berlin Hbf,531,4,,2026-01-06
8601242,8000096,Koebenhavns Lufthavn st,Stuttgart Hbf,668,4,,2026-01-06
8601242,8000261,Koebenhavns Lufthavn st,München Hbf,710,2,,2026-01-06
8601242,8002549,Koebenhavns Lufthavn st,Hamburg Hbf,338,2,,2026-01-06
8601242,8003368,Koebenhavns Lufthavn st,Köln Messe/Deutz,622,6,,2026-01-06
8601242,8000105,Koebenhavns Lufthavn st,Frankfurt(Main)Hbf,584,4,,2026-01-06
8601242,8000085,Koebenhavns Lufthavn st,Düsseldorf Hbf,591,4,,2026-01-06
8601242,8010205,Koebenhavns Lufthavn st,Leipzig Hbf,602,4,,2026-01-06
8601242,8000080,Koebenhavns Lufthavn st,Dortmund Hbf,542,4,,2026-01-06
8601242,8000098,Koebenhavns Lufthavn st,Essen Hbf,564,4,,2026-01-06
8601242,8000050,Koebenhavns Lufthavn st,Bremen Hbf,431,4,,2026-01-06
8601242,8010085,Koebenhavns Lufthavn st,Dresden Hbf,675,6,,2026-01-06
8601242,8000152,Koebenhavns Lufthavn st,Hannover Hbf,438,4,,2026-01-06
8601242,8000284,Koebenhavns Lufthavn st,Nürnberg Hbf,655,4,,2026-01-06
8601242,8000086,Koebenhavns Lufthavn st,Duisburg Hbf,577,4,,2026-01-06
8601242,7100064,Koebenhavns Lufthavn st,Barcelona Sants,1839,8,,2026-01-06
8601242,8700012,Koebenhavns Lufthavn st,Paris Lyon Banlieue,892,6,,2026-01-06
8601242,8700047,Koebenhavns Lufthavn st,Bordeaux-St-Jean,1042,6,,2026-01-06
8601242,8700074,Koebenhavns Lufthavn st,Marseille-St-Charles,1117,6,,2026-01-06
8601242,8700152,Koebenhavns Lufthavn st,Lyon Part Dieu,1024,6,,2026-01-06
8601242,8700065,Koebenhavns Lufthavn st,Toulouse-Matabiau,1188,6,,2026-01-06
8601242,7800020,Koebenhavns Lufthavn st,Zagreb Glavni kolodvor,1348,6,,2026-01-06
8601242,5500728,Koebenhavns Lufthavn st,Budapest-Nyugati,1137,7,,2026-01-06
8601242,8300262,Koebenhavns Lufthavn st,Roma Tiburtina,1308,8,,2026-01-06
8601242,8300047,Koebenhavns Lufthavn st,Milano Porta Garibaldi,1109,8,,2026-01-06
8601242,8300522,Koebenhavns Lufthavn st,Torino Porta Susa,1202,8,,2026-01-06
8601242,8300153,Koebenhavns Lufthavn st,Genova Piazza Principe,1192,8,,2026-01-06
8601242,8200100,Koebenhavns Lufthavn st,Luxembourg,860,8,,2026-01-06
8601242,8400597,Koebenhavns Lufthavn st,Tilburg,746,8,,2026-01-06
8601242,8400058,Koebenhavns Lufthavn st,Amsterdam Centraal,719,6,,2026-01-06
8601242,8400530,Koebenhavns Lufthavn st,Rotterdam Centraal,730,8,,2026-01-06
8601242,5100065,Koebenhavns Lufthavn st,Warszawa Centralna,908,4,,2026-01-06
8601242,5100028,Koebenhavns Lufthavn st,Krakow Glowny,1096,6,,2026-01-06
8601242,5100069,Koebenhavns Lufthavn st,Wroclaw Glowny,775,6,,2026-01-06
8601242,5100081,Koebenhavns Lufthavn st,Poznan Glowny,723,6,,2026-01-06
8601242,7400002,Koebenhavns Lufthavn st,Stockholm Central,305,2,,2026-01-06
8601242,7900003,Koebenhavns Lufthavn st,Ljubljana,1097,6,,2026-01-06
8601242,5600207,Koebenhavns Lufthavn st,Bratislava hl.st.,978,6,,2026-01-06
7100064,8103000,Barcelona Sants,Wien Hbf,1266,8,,2026-01-06
7100064,8800004,Barcelona Sants,Bruxelles Midi,561,2,,2026-01-06
7100064,8800007,Barcelona Sants,Antwerpen Centraal,601,2,,2026-01-06
7100064,5400014,Barcelona Sants,Praha hl.n.,1439,4,,2026-01-06
7100064,8011160,Barcelona Sants,Berlin Hbf,989,4,,2026-01-06
7100064,8000096,Barcelona Sants,Stuttgart Hbf,705,4,,2026-01-06
7100064,8000261,Barcelona Sants,München Hbf,829,4,,2026-01-06
7100064,8002549,Barcelona Sants,Hamburg Hbf,1194,8,,2026-01-06
7100064,8003368,Barcelona Sants,Köln Messe/Deutz,720,4,,2026-01-06
7100064,8000105,Barcelona Sants,Frankfurt(Main)Hbf,703,4,,2026-01-06
7100064,8000085,Barcelona Sants,Düsseldorf Hbf,736,2,,2026-01-06
7100064,8010205,Barcelona Sants,Leipzig Hbf,905,6,,2026-01-06
7100064,8000080,Barcelona Sants,Dortmund Hbf,794,4,,2026-01-06
7100064,8000098,Barcelona Sants,Essen Hbf,779,4,,2026-01-06
7100064,8000050,Barcelona Sants,Bremen Hbf,1213,6,,2026-01-06
7100064,8010085,Barcelona Sants,Dresden Hbf,1208,6,,2026-01-06
7100064,8000152,Barcelona Sants,Hannover Hbf,900,6,,2026-01-06
7100064,8000284,Barcelona Sants,Nürnberg Hbf,911,8,,2026-01-06
7100064,8000086,Barcelona Sants,Duisburg Hbf,752,2,,2026-01-06
7100064,8601242,Barcelona Sants,Koebenhavns Lufthavn st,1727,8,,2026-01-06
7100064,8700012,Barcelona Sants,Paris Gare de Lyon,406,0,,2026-01-06
7100064,8700047,Barcelona Sants,Bordeaux-St-Jean,381,2,,2026-01-06
7100064,8700074,Barcelona Sants,Marseille-St-Charles,299,0,,2026-01-06
7100064,8700152,Barcelona Sants,Lyon Part Dieu,306,0,,2026-01-06
7100064,8700065,Barcelona Sants,Toulouse-Matabiau,227,2,,2026-01-06
7100064,7800020,Barcelona Sants,Zagreb Glavni kolodvor,2024,8,,2026-01-06
7100064,5500728,Barcelona Sants,Budapest-Nyugati,1463,9,,2026-01-06
7100064,8300262,Barcelona Sants,Roma Tiburtina,926,6,,2026-01-06
7100064,8300047,Barcelona Sants,Milano Porta Garibaldi,686,6,,2026-01-06
7100064,8300522,Barcelona Sants,Torino Porta Susa,601,4,,2026-01-06
7100064,8300153,Barcelona Sants,Genova Piazza Principe,736,6,,2026-01-06
7100064,8200100,Barcelona Sants,Luxembourg,627,2,,2026-01-06
7100064,8400597,Barcelona Sants,Tilburg,677,6,,2026-01-06
7100064,8400058,Barcelona Sants,Amsterdam Centraal,684,2,,2026-01-06
7100064,8400530,Barcelona Sants,Rotterdam Centraal,636,2,,2026-01-06
7100064,5100065,Barcelona Sants,Warszawa Centralna,1534,8,,2026-01-06
7100064,5100028,Barcelona Sants,Krakow Glowny,1797,8,,2026-01-06
7100064,5100069,Barcelona Sants,Wroclaw Glowny,1566,8,,2026-01-06
7100064,5100081,Barcelona Sants,Poznan Glowny,1387,8,,2026-01-06
7100064,7400002,Barcelona Sants,Stockholm Central,2049,8,,2026-01-06
7100064,7900003,Barcelona Sants,Ljubljana,1874,8,,2026-01-06
7100064,5600207,Barcelona Sants,Bratislava hl.st.,1364,8,,2026-01-06
8700012,8103000,Paris Lyon Banlieue,Wien Hbf,667,6,,2026-01-06
8700012,8800004,Paris Lyon Banlieue,Bruxelles Midi,117,4,,2026-01-06
8700012,8800007,Paris Lyon Banlieue,Antwerpen Centraal,162,4,,2026-01-06
8700012,5400014,Paris Lyon Banlieue,Praha hl.n.,717,8,,2026-01-06
8700012,8011160,Paris Lyon Banlieue,Berlin Hbf,515,2,,2026-01-06
8700012,8000096,Paris Lyon Banlieue,Stuttgart Hbf,224,2,,2026-01-06
8700012,8000261,Paris Lyon Banlieue,München Hbf,389,4,,2026-01-06
8700012,8002549,Paris Lyon Banlieue,Hamburg Hbf,515,6,,2026-01-06
8700012,8003368,Paris Lyon Banlieue,Köln Messe/Deutz,246,6,,2026-01-06
8700012,8000105,Paris Lyon Banlieue,Frankfurt(Main)Hbf,267,2,,2026-01-06
8700012,8000085,Paris Lyon Banlieue,Düsseldorf Hbf,281,6,,2026-01-06
8700012,8010205,Paris Lyon Banlieue,Leipzig Hbf,452,4,,2026-01-06
8700012,8000080,Paris Lyon Banlieue,Dortmund Hbf,348,6,,2026-01-06
8700012,8000098,Paris Lyon Banlieue,Essen Hbf,317,8,,2026-01-06
8700012,8000050,Paris Lyon Banlieue,Bremen Hbf,474,6,,2026-01-06
8700012,8010085,Paris Lyon Banlieue,Dresden Hbf,530,4,,2026-01-06
8700012,8000152,Paris Lyon Banlieue,Hannover Hbf,428,6,,2026-01-06
8700012,8000284,Paris Lyon Banlieue,Nürnberg Hbf,420,4,,2026-01-06
8700012,8000086,Paris Lyon Banlieue,Duisburg Hbf,297,6,,2026-01-06
8700012,8601242,Paris Lyon Banlieue,Koebenhavns Lufthavn st,894,6,,2026-01-06
8700012,7100064,Paris Gare de Lyon,Barcelona Sants,410,0,,2026-01-06
8700012,8700047,Paris Lyon Banlieue,Bordeaux-St-Jean,174,2,,2026-01-06
8700012,8700074,Paris Gare de Lyon,Marseille-St-Charles,184,0,,2026-01-06
8700012,8700152,Paris Gare de Lyon,Lyon Part Dieu,116,0,,2026-01-06
8700012,8700065,Paris Lyon Banlieue,Toulouse-Matabiau,328,2,,2026-01-06
8700012,7800020,Paris Lyon Banlieue,Zagreb Glavni kolodvor,1035,8,,2026-01-06
8700012,5500728,Paris Lyon Banlieue,Budapest-Nyugati,869,7,,2026-01-06
8700012,8300262,Paris Gare de Lyon,Roma Tiburtina,654,2,,2026-01-06
8700012,8300047,Paris Gare de Lyon,Milano Porta Garibaldi,414,2,,2026-01-06
8700012,8300522,,,-1,0,,2026-01-06
8700012,8300153,,,-1,0,,2026-01-06
8700012,8200100,Paris Lyon Banlieue,Luxembourg,171,2,,2026-01-06
8700012,8400597,Paris Lyon Banlieue,Tilburg,239,8,,2026-01-06
8700012,8400058,Paris Lyon Banlieue,Amsterdam Centraal,245,4,,2026-01-06
8700012,8400530,Paris Lyon Banlieue,Rotterdam Centraal,197,4,,2026-01-06
8700012,5100065,Paris Lyon Banlieue,Warszawa Centralna,1105,6,,2026-01-06
8700012,5100028,Paris Lyon Banlieue,Krakow Glowny,1207,4,,2026-01-06
8700012,5100069,Paris Lyon Banlieue,Wroclaw Glowny,742,8,,2026-01-06
8700012,5100081,Paris Lyon Banlieue,Poznan Glowny,832,4,,2026-01-06
8700012,7400002,Paris Lyon Banlieue,Stockholm Central,1287,6,,2026-01-06
8700012,7900003,Paris Lyon Banlieue,Ljubljana,874,8,,2026-01-06
8700012,5600207,Paris Lyon Banlieue,Bratislava hl.st.,772,8,,2026-01-06
8700047,8103000,Bordeaux-St-Jean,Wien Hbf,828,8,,2026-01-06
8700047,8800004,Bordeaux-St-Jean,Bruxelles Midi,271,2,,2026-01-06
8700047,8800007,Bordeaux-St-Jean,Antwerpen Centraal,340,2,,2026-01-06
8700047,5400014,Bordeaux-St-Jean,Praha hl.n.,880,8,,2026-01-06
8700047,8011160,Bordeaux-St-Jean,Berlin Hbf,695,8,,2026-01-06
8700047,8000096,Bordeaux-St-Jean,Stuttgart Hbf,378,2,,2026-01-06
8700047,8000261,Bordeaux-St-Jean,München Hbf,534,4,,2026-01-06
8700047,8002549,Bordeaux-St-Jean,Hamburg Hbf,677,4,,2026-01-06
8700047,8003368,Bordeaux-St-Jean,Köln Messe/Deutz,400,4,,2026-01-06
8700047,8000105,Bordeaux-St-Jean,Frankfurt(Main)Hbf,421,2,,2026-01-06
8700047,8000085,Bordeaux-St-Jean,Düsseldorf Hbf,488,6,,2026-01-06
8700047,8010205,Bordeaux-St-Jean,Leipzig Hbf,622,6,,2026-01-06
8700047,8000080,Bordeaux-St-Jean,Dortmund Hbf,474,4,,2026-01-06
8700047,8000098,Bordeaux-St-Jean,Essen Hbf,449,2,,2026-01-06
8700047,8000050,Bordeaux-St-Jean,Bremen Hbf,628,4,,2026-01-06
8700047,8010085,Bordeaux-St-Jean,Dresden Hbf,712,8,,2026-01-06
8700047,8000152,Bordeaux-St-Jean,Hannover Hbf,582,4,,2026-01-06
8700047,8000284,Bordeaux-St-Jean,Nürnberg Hbf,571,4,,2026-01-06
8700047,8000086,Bordeaux-St-Jean,Duisburg Hbf,432,2,,2026-01-06
8700047,8601242,Bordeaux-St-Jean,Koebenhavns Lufthavn st,1057,6,,2026-01-06
8700047,7100064,Bordeaux-St-Jean,Barcelona Sants,385,2,,2026-01-06
8700047,8700012,Bordeaux-St-Jean,Paris Lyon Banlieue,170,2,,2026-01-06
8700047,8700074,Bordeaux-St-Jean,Marseille-St-Charles,386,0,,2026-01-06
8700047,8700152,Bordeaux-St-Jean,Lyon Part Dieu,397,2,,2026-01-06
8700047,8700065,Bordeaux-St-Jean,Toulouse-Matabiau,147,0,,2026-01-06
8700047,7800020,Bordeaux-St-Jean,Zagreb Glavni kolodvor,1184,8,,2026-01-06
8700047,5500728,Bordeaux-St-Jean,Budapest-Nyugati,1143,9,,2026-01-06
8700047,8300262,Bordeaux-St-Jean,Roma Tiburtina,834,4,,2026-01-06
8700047,8300047,Bordeaux-St-Jean,Milano Porta Garibaldi,594,4,,2026-01-06
8700047,8300522,Bordeaux-St-Jean,Torino Porta Susa,509,2,,2026-01-06
8700047,8300153,Bordeaux-St-Jean,Genova Piazza Principe,644,4,,2026-01-06
8700047,8200100,Bordeaux-St-Jean,Luxembourg,307,2,,2026-01-06
8700047,8400597,Bordeaux-St-Jean,Tilburg,416,6,,2026-01-06
8700047,8400058,Bordeaux-St-Jean,Amsterdam Centraal,423,2,,2026-01-06
8700047,8400530,Bordeaux-St-Jean,Rotterdam Centraal,375,2,,2026-01-06
8700047,5100065,Bordeaux-St-Jean,Warszawa Centralna,1214,8,,2026-01-06
8700047,5100028,Bordeaux-St-Jean,Krakow Glowny,1429,8,,2026-01-06
8700047,5100069,Bordeaux-St-Jean,Wroclaw Glowny,997,8,,2026-01-06
8700047,5100081,Bordeaux-St-Jean,Poznan Glowny,1067,8,,2026-01-06
8700047,7400002,Bordeaux-St-Jean,Stockholm Central,1450,6,,2026-01-06
8700047,7900003,Bordeaux-St-Jean,Ljubljana,1023,8,,2026-01-06
8700047,5600207,Bordeaux-St-Jean,Bratislava hl.st.,1044,6,,2026-01-06
8700074,8103000,Marseille-St-Charles,Wien Hbf,890,4,,2026-01-06
8700074,8800004,Marseille-St-Charles,Bruxelles Midi,333,2,,2026-01-06
8700074,8800007,Marseille-St-Charles,Antwerpen Centraal,376,2,,2026-01-06
8700074,5400014,Marseille-St-Charles,Praha hl.n.,1118,4,,2026-01-06
8700074,8011160,Marseille-St-Charles,Berlin Hbf,781,6,,2026-01-06
8700074,8000096,Marseille-St-Charles,Stuttgart Hbf,491,2,,2026-01-06
8700074,8000261,Marseille-St-Charles,München Hbf,671,6,,2026-01-06
8700074,8002549,Marseille-St-Charles,Hamburg Hbf,764,6,,2026-01-06
8700074,8003368,Marseille-St-Charles,Köln Messe/Deutz,460,4,,2026-01-06
8700074,8000105,Marseille-St-Charles,Frankfurt(Main)Hbf,535,6,,2026-01-06
8700074,8000085,Marseille-St-Charles,Düsseldorf Hbf,475,2,,2026-01-06
8700074,8010205,Marseille-St-Charles,Leipzig Hbf,726,6,,2026-01-06
8700074,8000080,Marseille-St-Charles,Dortmund Hbf,535,2,,2026-01-06
8700074,8000098,Marseille-St-Charles,Essen Hbf,509,2,,2026-01-06
8700074,8000050,Marseille-St-Charles,Bremen Hbf,688,4,,2026-01-06
8700074,8010085,Marseille-St-Charles,Dresden Hbf,816,8,,2026-01-06
8700074,8000152,Marseille-St-Charles,Hannover Hbf,668,6,,2026-01-06
8700074,8000284,Marseille-St-Charles,Nürnberg Hbf,672,6,,2026-01-06
8700074,8000086,Marseille-St-Charles,Duisburg Hbf,492,2,,2026-01-06
8700074,8601242,Marseille-St-Charles,Koebenhavns Lufthavn st,1155,4,,2026-01-06
8700074,7100064,Marseille-St-Charles,Barcelona Sants,272,0,,2026-01-06
8700074,8700012,Marseille-St-Charles,Paris Gare de Lyon,199,0,,2026-01-06
8700074,8700047,Marseille-St-Charles,Bordeaux-St-Jean,382,0,,2026-01-06
8700074,8700152,Marseille-St-Charles,Lyon Part Dieu,101,0,,2026-01-06
8700074,8700065,Marseille-St-Charles,Toulouse-Matabiau,228,0,,2026-01-06
8700074,7800020,Marseille-St-Charles,Zagreb Glavni kolodvor,1338,6,,2026-01-06
8700074,5500728,Marseille-St-Charles,Budapest-Nyugati,1286,9,,2026-01-06
8700074,8300262,Marseille-St-Charles,Roma Tiburtina,688,8,,2026-01-06
8700074,8300047,Marseille-St-Charles,Milano Porta Garibaldi,442,4,,2026-01-06
8700074,8300522,Marseille-St-Charles,Torino Porta Susa,363,6,,2026-01-06
8700074,8300153,Marseille-St-Charles,Genova Piazza Principe,368,4,,2026-01-06
8700074,8200100,Marseille-St-Charles,Luxembourg,408,2,,2026-01-06
8700074,8400597,Marseille-St-Charles,Tilburg,452,6,,2026-01-06
8700074,8400058,Marseille-St-Charles,Amsterdam Centraal,459,2,,2026-01-06
8700074,8400530,Marseille-St-Charles,Rotterdam Centraal,411,2,,2026-01-06
8700074,5100065,Marseille-St-Charles,Warszawa Centralna,1333,6,,2026-01-06
8700074,5100028,Marseille-St-Charles,Krakow Glowny,1489,6,,2026-01-06
8700074,5100069,Marseille-St-Charles,Wroclaw Glowny,1263,8,,2026-01-06
8700074,5100081,Marseille-St-Charles,Poznan Glowny,1186,6,,2026-01-06
8700074,7400002,Marseille-St-Charles,Stockholm Central,1533,4,,2026-01-06
